username;tweet;fecha;anuncio;ubicacion;sentimiento
Cheche623;graciasalberto graciascristina argentinaunida;2020-08-14 19:07:04+00:00;Anuncio_11;Buenos Aires, Argentina;
Animuslaedendi;malditos runners estan corriendl por todo el pais;2020-08-14 19:05:25+00:00;Anuncio_11;Buenos Aires, Argentina;
lourdesmaria717;gracias por tanto cuidado al pueblo no solo por la salud sino por exponerse todos uds para que esto repercuta lo menos posible en nuestra sociedad todos juntos podemos;2020-08-14 19:04:59+00:00;Anuncio_11;Buenos Aires, Argentina;
mefisto331;perdimos el pais tambien pero coso y bue;2020-08-14 19:04:55+00:00;Anuncio_11;Buenos Aires, Argentina;
GamesRedDeer;waiting for fallguys on nintendo try now joy of clumsyrush cosy party game fallguysgame nintendo nintendoswitch;2020-08-16 10:27:51+00:00;Anuncio_1;Buenos Aires, Argentina;
GamesRedDeer;what is your favorite party game have a look on clumsyrush party game nintendoswitch;2020-08-13 13:33:15+00:00;Anuncio_1;Buenos Aires, Argentina;
maralebra;los deswmoleados mayored de 50 sin pibes sin auh sin subsidios sin oalnes sintecho propio tambien somos personas pero a nadie le importa alferdezprensa;2020-03-19 12:42:22+00:00;Anuncio_1;Buenos Aires, Argentina;
elenaimoberdor1;alferdez alferdezprensa continental590 kicillofok sergiomassa nos pusimos de acuerdo con profesores e instructores y cerramos el gimnasio ahora como pagamos manana monotributo alquiler como las tarjetas que nos vencen los 1eros dias de abril nec alguna medida xfa;2020-03-19 12:36:15+00:00;Anuncio_1;Buenos Aires, Argentina;
NotesigoT;cierren todo ya es todo una perdida de tiempo haganlo ya todos encerrados 1 semana por lo menos alferdez alferdezprensa;2020-03-19 12:34:23+00:00;Anuncio_1;Buenos Aires, Argentina;
maralebra;por un lado tenes toda la plata a los planeros por el otro a los argentos q estaban afuera a se quejan x tener q pagar para q los traigan son la misma mierda;2020-03-19 12:32:36+00:00;Anuncio_1;Buenos Aires, Argentina;
SerarrySergio;15 dias y telecentroar no se comunica conmigo para venir a mi nuevo domicilio a conectarme el servicio alferdez alferdezprensa dndconsumidor y me van a cobrar igual estos dias;2020-03-19 12:32:15+00:00;Anuncio_1;Buenos Aires, Argentina;
BEATRIZWALTER13;responda por su mala decision de cancelar vuelos de otras aerolineas alferdezprensa;2020-03-19 12:31:59+00:00;Anuncio_1;Buenos Aires, Argentina;
iglesiasgd;labandadealberto sr presidente alferdez alferdezprensa por que siempre hacen las cosas al reves piensa que si no sigue la formula del clientelismo va a perder imagen yo aceptacion hoy cada persona que ayuda a sostener el sistema tiene que ser reconocida y compensada;2020-03-19 12:08:30+00:00;Anuncio_1;Buenos Aires, Argentina;
FGomezluengo;sabiendo quienes deciden esto vaya a saber la magnitud del negocio todo en perjuicio de los argentinos resulta gravisima la decision en este momento sin mediar explicacion alferdez alferdezprensa no hay nadie de los otros poderes q pida explicacion;2020-03-19 11:59:26+00:00;Anuncio_1;Buenos Aires, Argentina;
2001Tripodi;alferdez alferdezprensa horaciorlarreta vtolosapaz elcoheteluna rossiagustinok jorgetaiana am750 villarruelclau dgannio villarrueldario;2020-03-19 11:59:06+00:00;Anuncio_1;Buenos Aires, Argentina;
Pipadlapaz;alferdez yo te banco pero el bono de los diputados hoy es una verguenza medidas urgentes para los comerciantes de tierra del fuego;2020-03-19 11:52:09+00:00;Anuncio_1;Buenos Aires, Argentina;
_ASLO_;capacidad tecnica pero afectada y subsumida en una incapacidad moral como ser parte de cambiemos y complice de la destruccion que llevaron adelante candidata a senadora no creo que falte gente con igual o mayor capacidad que ella;2020-03-19 11:51:49+00:00;Anuncio_1;Buenos Aires, Argentina;
2001Tripodi;horaciorlarreta alferdez alferdezprensa vtolosapaz elcoheteluna gatosylvestre rossiagustinok villarruelclau agenciatelam frentedetodos jorgetaiana am750 jorgetaiana casarosada santoroleandro moreauleopoldo sergiomassa nytimes cierren shopping etc;2020-03-19 11:49:47+00:00;Anuncio_1;Buenos Aires, Argentina;
ConcertaTOAS;somosresponsables suspendemos hasta nuevo aviso la campananacionaldefirmas diputadosar senadoargentina alferdezprensa alferdez joseluisgioja sergiomassa marioraulnegri;2020-03-19 11:49:01+00:00;Anuncio_1;Buenos Aires, Argentina;
2001Tripodi;por favor pn los shopping y hamburgueseris y otros restaurantes y lugares de reunion abiertos no paramos el virus de que sirven las licencias cerrar escuelas horaciorlarreta alferdez alferdezprensa vtolosapaz elcoheteluna gatosylvestre am750 agenciatelam casarosada;2020-03-19 11:48:49+00:00;Anuncio_1;Buenos Aires, Argentina;
AliJardel;alferdez gabylevinas monicafradeok alferdezprensa luisvidalmza marielfitz gobierno del pueblo son mejores;2020-03-19 11:47:55+00:00;Anuncio_1;Buenos Aires, Argentina;
_ASLO_;habraconsecuencias siguen ingresando al gobierno candidatos de cambiemos nos estaran tomando por boludes alferdezprensa;2020-03-19 11:45:36+00:00;Anuncio_1;Buenos Aires, Argentina;
maralebra;fernanquiroz horaciorlarreta msalnacion alferdezprensa y las emoresas de medicina prepaga q aportan con lo q cobran y ganan q hacen omint osde galeno swissmedical sancorsalud omintassistance osdepym swissmedicalg;2020-03-19 11:31:11+00:00;Anuncio_1;Buenos Aires, Argentina;
ber_nes;todonoticias eltreceprensa gabrieliezzi c5n andinoyelpais alferdez alferdezprensa lanacion drjorgerizzo grandesmedios recibido hoy 193 de italia vivereinformati grazie caro amico un saluto a tutto il popolo argentino;2020-03-19 11:28:23+00:00;Anuncio_1;Buenos Aires, Argentina;
HernanBostero7;consulta para alferdez y alferdezprensa para cuando el alcohol en gel legal seguro y gratuito matar bebes si salvar a la poblacion no vergonzoso;2020-03-19 11:19:03+00:00;Anuncio_1;Buenos Aires, Argentina;
maralebra;gracias afernnadez alferdezprensa mas de 3 meses de gobierno y no hacer nada por los desempleados mayores de 50 sin hijos sin planes subsidios etc hasta sintecho propio aun asi pagamos impuestos como heladera y panza vacia;2020-03-19 11:14:31+00:00;Anuncio_1;Buenos Aires, Argentina;
marceecram;alferdez alferdezprensa;2020-03-19 11:13:37+00:00;Anuncio_1;Buenos Aires, Argentina;
marceecram;alferdez alferdezprensa;2020-03-19 11:12:50+00:00;Anuncio_1;Buenos Aires, Argentina;
MagaliC15607004;ademas d poco inteligente poco util esto d viajar todos sentados el radio d alcance del covid en un avion es d 2 asientos adelante y 2 atras en transporte publico es la excepcion alferdez alferdezprensa msalnacion ginesggarcia;2020-03-19 11:09:21+00:00;Anuncio_1;Buenos Aires, Argentina;
veruznika;buen dia alferdez se podrian levantar las barreras de las autopistassoy trabajadora esencial de salud estoy viniendo al hospital en auto para cuidarnos a todesy estoy pagando 170por dia de peaje mi esfuerzo financia una concesionaria privada alferdezprensa;2020-03-19 11:05:06+00:00;Anuncio_1;Buenos Aires, Argentina;
SusanaMorel13;no era que el cemento no se comia y ahora en varios sabores;2020-03-19 10:55:55+00:00;Anuncio_1;Buenos Aires, Argentina;
Melina38322959;multas ya a estas basuras y a los q se fueron de vacaciones;2020-03-19 10:54:05+00:00;Anuncio_1;Buenos Aires, Argentina;
QHoguera;toma alferdez alferdezprensa vayan y sacudanlos;2020-03-19 10:49:26+00:00;Anuncio_1;Buenos Aires, Argentina;
maralebra;si tipico del argento piola el coronavirusbeneficia a 1ero planeros vagos con ma solata y credito pa construir x k con eda plata y credito no construyen hospitales alferdezprensa 2do empresarios 3ero politicos;2020-03-19 10:39:48+00:00;Anuncio_1;Buenos Aires, Argentina;
SusanaG76541106;es una gran verdad despues de esto todo va a cambiar la plata ayuda pero no trae la salud la prevencion es muy importante sr presidente ud va a hacer historia dios lo siga iluminando;2020-03-19 10:30:54+00:00;Anuncio_1;Buenos Aires, Argentina;
lucasgrt09;mindetransporte infocnrt alferdezprensa;2020-03-19 10:05:49+00:00;Anuncio_1;Buenos Aires, Argentina;
GriseldaLassaga;no caiga tan bajo alferdezprensa;2020-03-19 09:43:31+00:00;Anuncio_1;Buenos Aires, Argentina;
DSaseta;muy bien pero tambien en las privincias sr presidente fuerza;2020-03-19 08:45:30+00:00;Anuncio_1;Buenos Aires, Argentina;
Lucy62886331;o sea q los casi 500 q fallecieron ayer en italia es un numero pedorro e insignificantedetras d ese numero pedorro hay familiast puede pasar y no sabes la muerte horrible q tienenmueren ahogadoslos medicos piden ipod o tablet phacer videollamada pdespedirse de sus flias;2020-03-19 08:27:46+00:00;Anuncio_1;Buenos Aires, Argentina;
jclarragueta;vos si q la tenes clara discipula de lanata cerra un poco la bocaza q te vas a contagiar;2020-03-19 08:16:24+00:00;Anuncio_1;Buenos Aires, Argentina;
PayasaFilomenaI;que sea tu voluntad estamos en tus manos cuarentenatotal coronavirus alferdez alferdezprensa;2020-03-19 07:48:29+00:00;Anuncio_1;Buenos Aires, Argentina;
landresss;vos si que entendes;2020-03-19 06:21:51+00:00;Anuncio_1;Buenos Aires, Argentina;
iingridrod;alferdez alferdezprensa;2020-03-19 05:57:06+00:00;Anuncio_1;Buenos Aires, Argentina;
hmartinezdiez;o sea hay que esperar que se infecten y mueran el que ellos consideren kill me;2020-03-19 05:55:50+00:00;Anuncio_1;Buenos Aires, Argentina;
hmartinezdiez;estan todavia abiertos los shoppings por ejemplo este pais es de mentira;2020-03-19 05:53:44+00:00;Anuncio_1;Buenos Aires, Argentina;
Maru37200561;aca en rio negro luis beltran aumento todo abismalmentees una locura yo no se de donde carajo sacar si no puedo abrir el pelotero que es y era mi unica fuente de entrada de dinero por favor necesito ayudaaaaaaa;2020-03-19 05:33:47+00:00;Anuncio_1;Buenos Aires, Argentina;
RoxanaA_71;hojaldre;2020-03-19 05:16:37+00:00;Anuncio_1;Buenos Aires, Argentina;
mercedes3955;alferdezprensa los monotributistas tambien somos personas;2020-03-19 05:05:54+00:00;Anuncio_1;Buenos Aires, Argentina;
AlsoPaula;c5n felipesola telefe edufeiok alferdezprensa cfkargentina repatrien a los argentinos en lisboa en el video se ve a mi cunada con su hijo de 2 anos en 5 dias ya no tienen mas hospedaje el consulado argentino no da respuestas ya no pueden salir de lisboa por sus medios;2020-03-19 04:36:16+00:00;Anuncio_1;Buenos Aires, Argentina;
Sandra769606333;faltan las viandas que son una verguenza sanguches de queso solo les dan por dios larreta cuando vas a despertar y dejar de adornar la ciudad por favor;2020-03-19 04:25:51+00:00;Anuncio_1;Buenos Aires, Argentina;
ldlsantos65;sergiomassa indeciso no te la jugaste cierre ya de todos los shoppings vas a tener sangre en tus manos coronavirus cuarentenatotal quedateencasa los trabajadores de los shoppings estamos expuestos gestiona jorgeferraresi falabellaar alferdez alferdezprensa;2020-03-19 04:17:11+00:00;Anuncio_1;Buenos Aires, Argentina;
Blancaclaudiam1;senor presidente con todo respeto las medidas tienen que ser decretadas por su persona ya soy una ciudadana mas que vive en la provincia de tucuman y le pido por todo los argentinos;2020-03-19 03:55:07+00:00;Anuncio_1;Buenos Aires, Argentina;
LilianaDurso4;creo que no le dan pelota;2020-03-19 03:54:29+00:00;Anuncio_1;Buenos Aires, Argentina;
jamzilla7;alferdezprensa alferdez;2020-03-19 03:44:52+00:00;Anuncio_1;Buenos Aires, Argentina;
LidiaGiagnoni5;alferdez alferdezprensa msalnacion santicafiero gatosylvestre ischargro sergiomassa;2020-03-19 03:42:52+00:00;Anuncio_1;Buenos Aires, Argentina;
juanctripo;alferdez alferdezprensa martinmguzman que piensan hacer payasos incompetentes;2020-03-19 03:39:49+00:00;Anuncio_1;Buenos Aires, Argentina;
LidiaGiagnoni5;alferdez alferdezprensa aliciaterada kicillofok lanacion msalnacion;2020-03-19 03:39:20+00:00;Anuncio_1;Buenos Aires, Argentina;
Peluhurl;que orgullo tenerlo de presidente que dios lo cuide y mucha luz en su vida gracias gracias gracias;2020-03-19 03:36:01+00:00;Anuncio_1;Buenos Aires, Argentina;
di_pesto;200 no son mas;2020-03-19 03:28:54+00:00;Anuncio_1;Buenos Aires, Argentina;
di_pesto;mi esposo es medico hoy en reunion en su hospital le dijeron al numero hay que multiplicarlo x 5 5 vino nervioso mal estamos mal;2020-03-19 03:27:34+00:00;Anuncio_1;Buenos Aires, Argentina;
Stellad11;para nunca mitomanos alferdezprensa;2020-03-19 03:22:26+00:00;Anuncio_1;Buenos Aires, Argentina;
sweetlizzie2;alferdezprensa controlen a los camporistasya la vivimos y se llevan puestos a todos;2020-03-19 03:15:57+00:00;Anuncio_1;Buenos Aires, Argentina;
pmdibella;barbaro estamos podridos que lucren con nuestra desesperacion para cuidar a los nuestros te lo digo como padre estoy fastidiado de ver en mercado libre gente vendiendo como si nada alcohol y alcohol en gel a precios de usura seguire esperando a que se normalice el suministro;2020-03-19 02:54:15+00:00;Anuncio_1;Buenos Aires, Argentina;
Godoyjuancesar2;alferdezprensa senor presidente somos monotributista social vivimos el dia a dia que ayuda tendremos;2020-03-19 02:54:00+00:00;Anuncio_1;Buenos Aires, Argentina;
FGomezluengo;sera pariente de maradona o tendra los mismos vivios alferdez alferdezprensa;2020-03-19 02:48:58+00:00;Anuncio_1;Buenos Aires, Argentina;
fontana_5;;2020-03-19 02:47:04+00:00;Anuncio_1;Buenos Aires, Argentina;
AliciaGesell;;2020-03-19 02:44:40+00:00;Anuncio_1;Buenos Aires, Argentina;
BallariniBetty;si aqui es un desastre desde la comida hasta un par de zapatillas de marca que son las que duran;2020-03-19 02:37:30+00:00;Anuncio_1;Buenos Aires, Argentina;
azul_oreiro;;2020-03-19 02:32:58+00:00;Anuncio_1;Buenos Aires, Argentina;
DDDanonino;y eso no eso ya lo inauguraron como cuatro veces desde 2011 alferdez alferdezprensa;2020-03-19 02:29:06+00:00;Anuncio_1;Buenos Aires, Argentina;
LaUnicaBeta;arrancando con que la incubacion no es de 15 dias leerte es perder el tiempo opinologia;2020-03-19 02:22:25+00:00;Anuncio_1;Buenos Aires, Argentina;
mumimumi09;eso sos vos larreta caradura nunca hiciste nada por cabasolo tus negocios;2020-03-19 02:21:53+00:00;Anuncio_1;Buenos Aires, Argentina;
Lariten;aca a neuquen ya llegaron antes se ve que hubo algun planteo;2020-03-19 02:18:20+00:00;Anuncio_1;Buenos Aires, Argentina;
AFP_FF2019;ta todo bien con eso felipe pero quien te dio el poder para contratar a funcionarios del procambiemos cuando con el voto les dijimos no los queremos mas a vos quien te voto elvotoserespeta alferdezprensa comuniquen al presidente es con todos pero sin el procambiemos;2020-03-19 02:16:33+00:00;Anuncio_1;Buenos Aires, Argentina;
d_charra;companeras y companeros para analizar alferdezprensa martinmguzman fernandezanibal cfkargentina anabelfsagasti licdanielarroyo wadodecorrido mmlamoyano;2020-03-19 02:14:21+00:00;Anuncio_1;Buenos Aires, Argentina;
letraschinescas;mira alferdezprensa ya probaste con el monopolio de la repatriacion con aa y no sirvio aprende que acaparar no sirve libera los tests y ganamos todos y vos tambien;2020-03-19 02:11:17+00:00;Anuncio_1;Buenos Aires, Argentina;
rosana_errico;cuarentenanacional coronavirus argentinaaislada argentina alferdez alferdezprensa por favor;2020-03-19 02:04:22+00:00;Anuncio_1;Buenos Aires, Argentina;
ZNVISION;el presidente alferdez recibio al jefe de gobierno porteno horaciorlarreta via znvision cc alferdezprensa;2020-03-19 01:59:49+00:00;Anuncio_1;Buenos Aires, Argentina;
campoadentro16;la kk no inauguro ningun hospital lo hizo con una maqueta;2020-03-19 01:59:23+00:00;Anuncio_1;Buenos Aires, Argentina;
campoadentro16;no hagamos politica de bosta hay una pandemia sacar al soldado de kris ginesggarcia puesto para los negociados de zisman delincuente socio de manzur la chorra lo dejo solo tiene que hacer cuarentena alferdezprensa;2020-03-19 01:58:26+00:00;Anuncio_1;Buenos Aires, Argentina;
laquintapatawy;1250 hsdiegosantilli karinaserafino diegosantilli karinaserafino silcordano gcba fedhoffmann kulfaso martinmguzman cjlencinas casarosada el presidente alferdez alferdezprensa recibio al jefe de gobierno porteno horaciorlarreta;2020-03-19 01:54:42+00:00;Anuncio_1;Buenos Aires, Argentina;
MarsalCarlosA;pamiorgar luanavolnovich alferdez alferdezprensa ginesggarcia es lo que propongo tan insolente como respetuoso salir a vacunarse ya es un riesgo;2020-03-19 01:49:02+00:00;Anuncio_1;Buenos Aires, Argentina;
maxinieto04;alferdezprensa alferdez;2020-03-19 01:48:45+00:00;Anuncio_1;Buenos Aires, Argentina;
Martin66594931;alferdezprensa orgulloso de nuestro presidente como esta manejando la situacion en un momento tan complicado felicitaciones alberto y a no aflojar;2020-03-19 01:46:25+00:00;Anuncio_1;Buenos Aires, Argentina;
fertwiCCNA;alferdezprensa por favor cuanrentena ya no esperen hasta el jueves desde italia nos recomiendan que la cuarentena ya ahora que estamos sanos despues con la gente enferma casi no sirve de nada le suplico sr presidente por dios y maria tome la desicion muchas gracias;2020-03-19 01:45:38+00:00;Anuncio_1;Buenos Aires, Argentina;
Viviana71310837;debemos ser responsables y ayudarnos entre todosno aprovecharnosprimero la salud y despues levantaremos la economia con trabajoahora lo primerogracias;2020-03-19 01:39:18+00:00;Anuncio_1;Buenos Aires, Argentina;
destapacloacas;mire el mundo dona;2020-03-19 01:38:32+00:00;Anuncio_1;Buenos Aires, Argentina;
Viviana71310837;muy bien;2020-03-19 01:38:14+00:00;Anuncio_1;Buenos Aires, Argentina;
LceCe5;senor presidente toque de queda para este finde largo;2020-03-19 01:37:10+00:00;Anuncio_1;Buenos Aires, Argentina;
DavorWTF;y no se fijate que cristina se fue a chupar habanos a cuba cristinaserajo;2020-03-19 01:36:30+00:00;Anuncio_1;Buenos Aires, Argentina;
ElTanoRudi;cualquier cosa antes de ir a laburar no;2020-03-19 01:33:18+00:00;Anuncio_1;Buenos Aires, Argentina;
66817cfe3cc34ed;aqui aumentan todo estamos en formosa presi help;2020-03-19 01:32:01+00:00;Anuncio_1;Buenos Aires, Argentina;
nellaacosta5;depende de cfk que lo haga ya;2020-03-19 01:30:31+00:00;Anuncio_1;Buenos Aires, Argentina;
MatiasEIS;y lo que no entienden los portenos de barrio norte es que hay un 40 de la poblacion que si no labura no come entienden eso;2020-03-19 01:25:14+00:00;Anuncio_1;Buenos Aires, Argentina;
obetkum;todos estamos asustados pero el gobierno no puede actuar como un asustado mas deben estar proximos a tomar esa medida y no tenia sentido adelantarse;2020-03-19 01:24:02+00:00;Anuncio_1;Buenos Aires, Argentina;
obetkum;estamos aun lejos del numero de casos que tenian los paises mas afectados cuando tomaron las medidas restrictivas y hasta ayer todos los casos menos 1 eran importados o de entorno proximo responsabilidad guada por favor;2020-03-19 01:22:08+00:00;Anuncio_1;Buenos Aires, Argentina;
obetkum;el gobierno no entiende o vos no entendes que no hay que hacer olas los casos van a ir aumentando pero una cuarentena total demasiado larga tiene graves consecuencias de todo tipo todos sabemos desde hace tiempo que la cuarentena obligatoria en algun momento va a llegar;2020-03-19 01:18:51+00:00;Anuncio_1;Buenos Aires, Argentina;
MilioAndres;un medida acertada en este sector tan complejo esperamos que tengan el tiempo disponible para que los errores no lo paguen los trabajadores;2020-03-19 01:16:16+00:00;Anuncio_1;Buenos Aires, Argentina;
perinola21;concuerdo;2020-03-19 01:11:33+00:00;Anuncio_1;Buenos Aires, Argentina;
MononaGuerra;ademas los casos que tenemos anunciados son de hace 10 dias por demoras y falta de reactivos no tenemos ni idea de cuantos tenemos;2020-03-19 01:10:05+00:00;Anuncio_1;Buenos Aires, Argentina;
PabloCrisAmato;como corroborar esta informacion msalnacion casarosada santicafiero alferdezprensa el personal de ezeiza no deberia comunicar todos los arribos del exterior;2020-03-19 01:09:25+00:00;Anuncio_1;Buenos Aires, Argentina;
AGN2016;ahora fempinra cattprensa apdfapuertos mariomeoni mindetransporte guincherosok seamaraoficial juancschmid jmmartinezchas eldestapeweb c5n itfargentina alferdezprensa puertobase radiosur;2020-03-19 01:06:24+00:00;Anuncio_1;Buenos Aires, Argentina;
VexenatMaria;silvia fontanauna especialista en gestion de riesgos anos que viene trabajando en estoalgun dia espero que la escuchen a tiempo y la llamen a tiempo alferdezprensa alferdez;2020-03-19 01:05:49+00:00;Anuncio_1;Buenos Aires, Argentina;
Fitodany;hoy en easy palermo la gente hacia largas filas para comprar perchas y plantitas la gente todavia no entiende;2020-03-19 01:03:58+00:00;Anuncio_1;Buenos Aires, Argentina;
laquintapatawy;santicafiero alferdezprensa aeroaplicadores el dengue puede ser eliminado con la aeroaplicacion;2020-03-19 01:01:53+00:00;Anuncio_1;Buenos Aires, Argentina;
Emilio_Canepa;cuarentenaobligatoria la verdadera disyuntiva del gobierno y del argentino medio pelotudo es salvar vidas o pagar la democracia que hay que mantenerla la guita del poder politico y judicial no se puede cancelar el coronavirus revelara quienes son los verdaderos genocidas;2020-03-19 01:01:13+00:00;Anuncio_1;Buenos Aires, Argentina;
ramos_woody;alferdezprensa marcaderadio ischargro tunykollmann hola porque no sale en los medios que alferdez intervino el enre y el enargas para que hagan su trabajo;2020-03-19 00:56:20+00:00;Anuncio_1;Buenos Aires, Argentina;
EmiliaValestra;el viernes se declara ya no me da miedo el virus sino los gendarmes;2020-03-19 00:48:06+00:00;Anuncio_1;Buenos Aires, Argentina;
maralebra;mi vecino el camionero planero jodiendo en la calle todo el dia tosiendo no de tapa la boca ni con la mano ahi bajando la 4ta smart de 75 no trabaja desde el 1012 q gente de mierda covid19argentina alferdezprensa kicillofok;2020-03-19 00:47:17+00:00;Anuncio_1;Buenos Aires, Argentina;
Stellad11;no si sacas a todas las fuerzas de seguridad a la calle y echas a la antropologa sabinafrederic que avalaria los saqueos eso no va a ocurrir alferdezprensa;2020-03-19 00:45:10+00:00;Anuncio_1;Buenos Aires, Argentina;
laukasda;yo no tengo dudas que es asi hasta el nabo de negri lo reconocio recien calmate no hay nada q disculpar solo tenemos q calmarnos y hacer caso como buenos chiques besos a la distancia;2020-03-19 00:43:10+00:00;Anuncio_1;Buenos Aires, Argentina;
DavorWTF;estos peronchos pata sucias tienen menos reaccion que babosa en coma vamos a caer como moscas si no establecen la cuarentenaobligatoria;2020-03-19 00:42:49+00:00;Anuncio_1;Buenos Aires, Argentina;
frsaxo;cuarentena obligatoria va acompanada de fuerzas de seguridad en la calle y documentacion especial si fuera solo declamacion;2020-03-19 00:42:35+00:00;Anuncio_1;Buenos Aires, Argentina;
Lili1516;tenes razon estoy furiosa pero ya se me va a pasar eso quiero que la ultima palabra sea de alberto yo lo vote estoy contenta con el tengo que calmarme disculpa mi bronca;2020-03-19 00:40:15+00:00;Anuncio_1;Buenos Aires, Argentina;
laukasda;nadie te pide q perdonesni olvides solo que los dejes trabajar seguro que saben mas q nosotros entonces el berrinche no le sirve a nadie son decisiones demasiado importantes para no hacerlo entre todos aunq la ultima palabra la tenga alberto yo si lo vote para salir adelante;2020-03-19 00:34:45+00:00;Anuncio_1;Buenos Aires, Argentina;
CousiratLiendro;sus politicas son cualquier cosa menos flexible estan abandonando pasajeros en paises extranjeros por no ceder el control del vuelo a las aerolineas de banderas que pueden repatriar a los varados deberia darles verguenza lucrar con esta crisis son inhumanos bochornosos;2020-03-19 00:31:53+00:00;Anuncio_1;Buenos Aires, Argentina;
Lili1516;no puedo sufri mucho con ellos como se hace para olvidar tanto dolor me costo horrores poder recuperarme lo siento no hay lugar en mi mente para soportarlos;2020-03-19 00:31:36+00:00;Anuncio_1;Buenos Aires, Argentina;
AM_Escucha;lamentamos los inconvenientes sin embargo al ser una situacion no imputable a la aerolinea no podemos proceder con tu solicitud solo podemos aplicar lo mencionado en nuestra politica de flexibilidad te invitamos a ingresar al enlace rp;2020-03-19 00:29:16+00:00;Anuncio_1;Buenos Aires, Argentina;
Gabriela_gajo;aca no podemos infectar nos dios nos ayude;2020-03-19 00:20:26+00:00;Anuncio_1;Buenos Aires, Argentina;
Gabriela_gajo;es peligroso lo que el pjk invirtieron en salud nada nunca jamas ahora hacen unos modulos donde hay y intendentes k;2020-03-19 00:18:55+00:00;Anuncio_1;Buenos Aires, Argentina;
VNosejubila;alferdezprensa alferdez msalnacion por favor atiendan lo que pasa en rosario en puerto bajan coreanos griegos filipinos etcno es posible se mezclan al toque en la poblacion;2020-03-19 00:17:42+00:00;Anuncio_1;Buenos Aires, Argentina;
lucasciriza;alferdezprensa alferdez sr presidente ante el avance de la pandemia seria conveniente realizar test masivos a la poblacion y aislar a los positivos en un mismo lugar y sacarlos de sus viviendas todas las ciudades cuentan con hoteles polideportivos etc que se podrian;2020-03-19 00:13:09+00:00;Anuncio_1;Buenos Aires, Argentina;
Stellad11;uyyyyyyy alferdezprensa sabinafrederic no piensan hacer nada;2020-03-19 00:11:41+00:00;Anuncio_1;Buenos Aires, Argentina;
VNosejubila;alferdezprensa alferdez menos mal q tenemos un senor presidente los 21 inutiles y su cabeza que cerraron el minto d salud y cortaron fondosy piensan que es peor populismoni verguenza tienen s llevaron los dolares del ultimo prestamo con la anuencia d lagart y dujofne;2020-03-19 00:10:51+00:00;Anuncio_1;Buenos Aires, Argentina;
laukasda;desmostrar que en el tema hay unidad de todos los partidos no hay que ser mas papista que el papa crezcamos nosotros tambien volvimos mejores dice alberto;2020-03-19 00:10:37+00:00;Anuncio_1;Buenos Aires, Argentina;
Lili1516;quedateencasa gatosylvestre como que van a dar las medidas con los impresentables basta alferdezprensa alferdez querido alberto lo votamos a usted que estan haciendo;2020-03-19 00:07:24+00:00;Anuncio_1;Buenos Aires, Argentina;
gustavoeloy635;llamada de hermano termino reunion de comite de infectologia lp pico fines de abril duracion de 4 meses;2020-03-19 00:05:33+00:00;Anuncio_1;Buenos Aires, Argentina;
GamesRedDeer;waiting for fallguys on nintendo try now joy of clumsyrush cosy party game fallguysgame nintendo nintendoswitch;2020-08-16 10:27:51+00:00;Anuncio_3;Buenos Aires, Argentina;
GamesRedDeer;the end of the world is not the worst thing that can happen to us do you like space horrors we have been working at on this secret dark experimental project for some time newgame indiedev signeup for news;2020-08-25 18:12:15+00:00;Anuncio_4;Buenos Aires, Argentina;
GamesRedDeer;what is your favorite party game have a look on clumsyrush party game nintendoswitch;2020-08-13 13:33:15+00:00;Anuncio_4;Buenos Aires, Argentina;
roomtour_house;rumutsua Dong Hua sukairaunzikaraHua Huo moJian reru 14Jie Jian te3ldkmanshiyon wogoShao Jie Vpointo Qi Wei Wan woYi Wang dekirusukairaunzi Quan Di Nan Xiang kideKai Fang De deMing ruildk ribinguhaGuang no226Tie 3Mian barukoni manshiyon sukairaunzi;2020-08-19 06:16:55+00:00;Anuncio_5;Buenos Aires, Argentina;
GamesRedDeer;brawl chess coming soon follow to play brawlchess retweet if you play chess chess chiesu szachy echecs schach shakhmaty Qi ajedrez switch nintendo xbox chesskids steam playstation5;2020-08-01 23:59:33+00:00;Anuncio_5;Buenos Aires, Argentina;
GamesRedDeer;they say its one of the hardest logic game ever 100 levels global ranking try now nintendo xbox steam;2020-08-01 16:42:33+00:00;Anuncio_5;Buenos Aires, Argentina;
DipyPapa_;en argentina no gobierna un liberal desde 1930 y el q mas se parecio fue menem;2020-06-26 23:46:36+00:00;Anuncio_8;Buenos Aires, Argentina;
DipyPapa_;yo solo pido q argumentes pq crees q somos peores q macri sabiendo q somos muy diferentes;2020-06-26 23:34:19+00:00;Anuncio_8;Buenos Aires, Argentina;
DipyPapa_;primero nunca vote segundo nunca hubiese votado a macri no me convencia y menos despues de su nefasto gobierno menos;2020-06-26 23:33:28+00:00;Anuncio_8;Buenos Aires, Argentina;
DipyPapa_;por lo menos argumenta lo q decis no se como concluis q apoyo a milei o a espert o q soy un nino aunque vos actuas como tal le decis siome a alguien q no comparte tu pensamiento;2020-06-26 23:20:45+00:00;Anuncio_8;Buenos Aires, Argentina;
DipyPapa_;tengo twitter hace poco pero nunca apoye al gobierno de macri no se q queres q diga de el si no esta gobernando tampoco se pq me decis macridelincuente no participe de su gobierno y no gane plata de manera ilicita bajo su mandato;2020-06-26 22:14:20+00:00;Anuncio_8;Buenos Aires, Argentina;
