username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
malkamabel;coronavirus en argentina se triplico la ayuda asistencial dentro de la comunidad judia;2020-06-04 11:07:06+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;
MALonesome;elchistemalodeldia demuestra que a mi no me enganais cuarentena coronavirus covid19 quedateencasa yomequedoencasa;2020-05-08 19:49:21+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;
maluuartale_;creo que tengo coronavirus men;2020-05-23 22:26:30+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
Man29751;a lo mejor los pro piensan q si estaba mauri lo mataba al coronavirus con una mirada fuerte o con un perfume importado no se fracasohistorico;2020-05-08 01:48:07+00:00;Anuncio_5;Comodoro Rivadavia, Argentina;08-05-20;
Man29751;mauri sin coronavirus tampoco hizo nada bien asi q a no quejarse tanto q son todos mas o menos lo mismo por suerte no soy ni k ni pro por q no sirve veo q los dos son inutiles cacerolazocontraelgobierno;2020-05-08 01:42:30+00:00;Anuncio_5;Comodoro Rivadavia, Argentina;08-05-20;
Man29751;che pero mauri sin coronavirus hizo un gobierno hermoso con inflacion a morir pero ojo el coronavirus nos termino de cag;2020-05-08 01:35:44+00:00;Anuncio_5;Comodoro Rivadavia, Argentina;08-05-20;
Man29751;ahora van a decir q cris k nos mando el coronavirus;2020-05-23 12:17:16+00:00;Anuncio_6;Comodoro Rivadavia, Argentina;23-05-20;
MangiantiniLu;si el coronavirus vino desde china a argentina por que no podes venir vos hoy a dormir conmigo;2020-05-23 13:59:06+00:00;Anuncio_6;Rosario, Argentina;23-05-20;
manicomiobohemi;alerta jugador de barcelona dio positivo de coronavirus a traves de depoweb;2020-08-14 18:19:43+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
manilonqn;lo que hace el coronavirus barcelona fc esta respetando a full el distanciamiento social no marcan a nadie;2020-08-14 19:34:13+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
manosmagicasyo;mientras que espero en la fila de un mil personas para entrar al super covid19 argentina garcas asco 3junio coronavirus;2020-06-04 02:37:29+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;
mantineon;coronavirus en mendoza hubo 4 muertes y 192 nuevos casoscuidateaislamientovoluntario;2020-08-14 00:24:34+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
ManuelCalvoCba;adquirir estos elementos es parte de la busqueda de garantizar que esten cuidados quienes nos cuidan coronavirus;2020-05-08 13:36:34+00:00;Anuncio_5;Cordoba, Argentina;08-05-20;
ManuelCalvoCba;tenemos un fuerte compromiso con la salud y con la batalla contra el coronavirus por eso adquirimos insumos para instituciones de salud publicas y privadas;2020-05-08 13:35:09+00:00;Anuncio_5;Cordoba, Argentina;08-05-20;
ManuelCalvoCba;la pelea contra el coronavirus continua los cordobeses podemos evitar que la pandemia se propague a niveles exponenciales como en otras provincias si conoces a alguien que no esta cumpliendo denuncialo al 0 800 888 0054;2020-07-17 20:52:34+00:00;Anuncio_9;Cordoba, Argentina;17-07-20;
ManuelCalvoCba;seguimos invirtiendo en cuidar a los cordobeses y para ello tambien tenemos que cuidar a quienes se encargan de protegerlos en medio de la pandemia del coronavirus noscuidamosentretodos;2020-07-17 15:18:26+00:00;Anuncio_9;Cordoba, Argentina;17-07-20;
ManuelCalvoCba;son mas de 800 parkas de alta visibilidad vial 500 camperas de abrigo para personal afectado al operativo coronavirus mas de 2000 conos 230 bastones luminicos 170 destelladores led y 18 mil mascaras de proteccion noscuidamosentretodos;2020-07-17 15:18:06+00:00;Anuncio_9;Cordoba, Argentina;17-07-20;
manueljdelc;el peronismo es peor que la corona virus cuando pase la pandemia esto sera evidente;2020-04-25 16:15:28+00:00;Anuncio_4;Mendoza, Argentina;25-04-20;
ManuelPalatnik;por eso tengo coronavirus;2020-07-17 14:17:52+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;
manuelviola;tremenda e historica tapa de nytimes publico los nombres de 1000 victimas de coronavirus en usa cuando llegan a 100000 victimas;2020-05-23 23:26:10+00:00;Anuncio_6;Paraná, Argentina;23-05-20;
manumassini;corona virus tiene neuer por eso no se le acerca nadie 90 minutos en cuarentena estuvo;2020-08-14 20:43:16+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
Mar_84nob;el mortal coronavirus provino de un mercado de animales vivos en china y casi una docena de mercados similares estan operando en la poblada ciudad de chicago insta a las autoridades de la ciudad a que los cierren definitivamente via petalatino;2020-08-14 21:24:40+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
maragreda1;no hay que olvidarse de la bestia que dice que una violacion es un desahogo sexual corona virus si te llevas a este;2020-06-04 18:00:58+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;
Marbba;irresponsable sr ministro de salud es haber dicho usted esto no hay ninguna posibilidad de que exista coronavirus en argentina;2020-08-14 23:38:01+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Marcela01404806;nueva subida ligera de las muertes diarias por coronavirus 378 enviado desde updayesp;2020-04-25 11:07:18+00:00;Anuncio_4;Rosario, Argentina;25-04-20;
Marcela01404806;lo unico que le interesa a este gobierno y a los periodistas son las boludeces que dice fernandez y el coronavirus dondeestanloszurdos asesinaron a un hombre;2020-05-23 23:07:31+00:00;Anuncio_6;Rosario, Argentina;23-05-20;
Marcela01404806;covid19 la oms indica que sudamerica es un nuevo epicentro de la pandemia coronavirus;2020-05-23 12:02:29+00:00;Anuncio_6;Rosario, Argentina;23-05-20;
Marceladalsasso;tuve coronavirus despues de dada de alta quise hacerme chequeos de corazon y pulmones mi medica me atendio y me hizo las ordenes pero despues ninguna institucion queria hacerme los analisis me costo muchisimo que me atiendan;2020-08-14 12:04:16+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
marcelitaokk;mi vida los nenes piensan que el corona virus es amarillo y cuanta razon tienen;2020-08-14 22:00:05+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
marcelitaokk;la sanguijuela waldorf me tiene bloqueada es verdad que tiene corona virus;2020-08-14 01:26:10+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
Marcelo9_12;mi vieja no viene nunca a mi pieza y hoy vino para decirme que jbalvin tiene coronavirus y que gracias a dios ya esta bien best mama;2020-08-14 15:44:43+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MarceloKoenig;nuestro jefe de bloque maximo kirchner cierra los discursos de la sesion en que se presento su proyecto de donacion de plasma la solidaridad slaca vidas solo el pueblo salvara al pueblo covid19 coronavirus kirchner;2020-06-26 04:48:54+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;
MarceloOrtizTV;hoy pais coronavirus;2020-08-14 23:23:38+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
marcelopez2202;muy muy preocupante pararse wn cquer esquina del centro y ver como van los colectivos en mendoza no se entiende d q se quejan y x q protestan excepto la clases la normalidad parece absoluta la respuesta son casi 200 casos ayer coronavirus;2020-08-14 13:40:03+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
MarceloZotto;lacalle pou sobre el exito de uruguay frente al coronavirus el pais entendio y aplico su libertad de manera responsable infobae;2020-06-26 01:25:46+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;Negativo
MarciaCarmo1;o teatro solis do uruguai voltou a funcionar estava fechado como prevencao contra o coronavirus luego de mas de 150 dias nuestra farola se vuelve a encender este jueves 13 de agosto daremos comienzo a una nueva etapa de nuestra historialtpgt;2020-08-14 12:34:08+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MarcosCarballo_;cinalli califico como muy extrano el caso positivo de coronavirus en bermudez via criteriosl;2020-04-25 17:20:44+00:00;Anuncio_4;Rosario, Argentina;25-04-20;
MarcosCarballo_;coronavirus primer caso confirmado en capitan bermudez via criteriosl;2020-04-25 01:59:16+00:00;Anuncio_4;Rosario, Argentina;25-04-20;
MarcosKtulu;el protocolo para jugar golf debe ser minimo para que te agarre ahi el coronavirus te tiene que hacer hoyo en 1;2020-08-14 17:15:14+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MargaFerro;no soy tu mama pero estoy horrorizada y me parece una falta dr respeto no es por el coronavirus en los actos hacia lo mismo;2020-05-08 21:49:40+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;
Marhysol_;alferdez 40tena sirvio en su momenyo y lo unico q hizo fue atrasar el pico de la curva hoy la responsabilidad hoy es individual hay q aprender vivir con el coronavirus las medidas se conocen y han demostrado q son efectiva si se cumplen verolozanovl cortaporlozano alberto;2020-08-14 18:03:12+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
mariaclaragt95;kicillof acaba de comparar al corona virus con el minotauro no estoy segura si lo aplaudo o no;2020-08-14 17:14:26+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MariaElenaLages;a24com no existe tierra del fuego nunca dan noticias sobre coronavirus;2020-05-23 00:33:39+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
Mariana52481015;frente a la bajante del rio se agregan bombas en rosario santa fe monje rincon reconquista etc para captar mas agua y asi estar prevenidos para el futuro confia en el agua potable imprescindible para luchar contra el coronavirus;2020-04-25 14:30:19+00:00;Anuncio_4;Rosario, Argentina;25-04-20;
MarianaR31;vecinos de la zona de la bombilla queman cubiertas y protestan porque aseguran que llegaron dos micros con personas provenientes de otras provincias y bajaron en la escuela del lugar tienen miedo que estas personas tengan coronavirus;2020-04-25 03:14:09+00:00;Anuncio_4;Tucumán, Argentina;25-04-20;
MarianaR31;este es el texto donde se informa que el equipo cientifico de investigaciones fiscales los encargados entre otras cosas d recoger y resguardar las pruebas no van a ir al lgar del hecho por el tema del coronavirus era por 15 dias ya estan vencidos pero hoy tampoco fueron;2020-04-25 01:59:20+00:00;Anuncio_4;Tucumán, Argentina;25-04-20;
Marianikeb;lula da silva bolsonaro no sabe manejar el coronavirus ni la crisis financiera;2020-07-17 00:20:44+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;
Marianikeb;trump busca cientificos argentinos para la vacuna contra el coronavirus via eldestapeweb;2020-08-14 06:33:21+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mariano_campero;reforzamos los controles para evitar contagios ante el aumento de casos de coronavirus en la provincia hemos dispuesto reforzar los controles con el objetivo de verificar el cumplimiento de las normas de bioseguridad y concientizar sobre las medidas preventivas de contagio;2020-07-31 01:16:41+00:00;Anuncio_10;Tucumán, Argentina;31-07-20;
MarianoParana;el escritor ultra macrista y anticuarentena juan jose sebreli maestro de fernando iglesias contrajo coronavirus justo antes de la marcha que el mismo convocaba del sabado proximo la infectadura no respeta ni a sus amigos;2020-08-14 10:58:01+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
MarianoParana;el escritor ultra macrista y anticuarentena juan jose sebreli maestro de fernando iglesias contrajo coronavirus justo antes de la marcha que el mismo convocaba del sabado proximo;2020-08-14 02:44:28+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
marianorinaldi;ahora fallecio otro enfermero a causa del coronavirus en el hospitaldurand triste noticia nos envuelve hoy a los trabajadores del nosocomio es un golpe muy fuerte para todos en especial para su familia sus amigos y sus companeros de trabajo;2020-08-14 22:27:30+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
marianostacruz;jajajjaa la tasa de mortalidad en menores de 60 es la nada y en menores de 15 es nula directamente exponer a que hay mas probabilidades que los atropelle un auto que mueran de coronavirus dejen de dramatizar;2020-08-14 22:44:47+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Mariefanizzi;esto que me llega por wapps considero que esta al mismo nivel que mullberger todo bien con los que creen peroooo coronavirus covid19;2020-05-23 14:32:35+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
marielafranzosi;con el agregado que la sal te mata a vos solo pero el coronavirus mata a lxs demas vos fijate;2020-08-14 17:35:34+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MarielaLezcano;ya no es cuarentena se extiende el cuidado por el coronavirus;2020-08-14 17:04:08+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
marielfitz;coronavirus como le fue a la argentina en comparacion con otros paises con cuarentenas prolongadas;2020-08-14 12:09:40+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mariimagaa5;coronavirus y la putisima madre que lo pariooooo quiero ir a la facuuultaddd;2020-08-14 12:49:55+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
marinamendez;hoy se ha expandido el virus en todo el territorio y esa expansion genero ocupacion de camas a otro ritmo y nos exijan a nosotros reclamar mas cuidados alferdez desde olivos sobre coronavirus;2020-08-14 16:39:23+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
marinamendez;todo lo que hicimos no fue en vano tuvo sentido el nivel de testeos ha crecido enormemente somos uno de los paises con menor mortalidad por coronavirus presidente de argentina alferdez lopezobrador;2020-08-14 16:34:58+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
marinamendez;no estamos en condiciones de decidir con quien encontrarnos o no sin que eso suponga un riesgo para ambos el plan siempre fue decirles la verdad estamos en pandemia presidente alferdez anuncia extension del aislamiento social preventivo para minimizar contagios coronavirus;2020-08-14 16:19:14+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;como evoluciono la mortalidad en argentina y su comparacion con los paises de la region argentina tiene una tasa de 115 decesos por millon de habitantes peru tiene 659 fallecimientos para la misma cantidad de poblacion pandemia coronavirus covid19;2020-08-14 21:32:44+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;coronavirus en alemania repunte de casos y suman a espana como zona de riesgo;2020-08-14 21:19:28+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;china detecta rastros de coronavirus en pollos importados de brasil y mariscos de ecuador;2020-08-14 10:10:23+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;la vacuna rusa contra el coronavirus la agencia de noticias sputnik aseguro que esta nota firmada por el ceo del organismo oficial ruso que financio la vacuna contra el coronavirus fue prohibida en los principales medios de comunicacion occidentales;2020-08-14 10:08:55+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;trump busca cientificosargentinos para la vacuna contra el coronavirus;2020-08-14 10:00:51+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;grupoinsud un gigante con una facturacion de EUR1500 millones al ano pertenece a un argentino es dueno del laboratorio mabxience que participa del desarrollo de la vacuna contra el coronavirus esta en 40 paises;2020-08-14 09:59:35+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;nuevazelanda extiende las restricciones por nuevo brote de coronavirus por 12 dias mas;2020-08-14 09:57:22+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;la vacuna de oxford contra el coronavirus podria estar disponible en enero;2020-08-14 09:14:33+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;el coronavirus probablemente sera un desafio en los proximos anos incluso con una vacuna segun expertos farmaceuticos y de salud publica;2020-08-14 08:13:03+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_moray;vacuna contra el coronavirus trump recluta cientificos argentinos;2020-08-14 08:08:40+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mario_superVIP;a axel le falto decir que los muertos por coronavirus nunca antes se habian muerto;2020-07-31 18:56:23+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;
mario70095602;peligroso amenaza a los infectologos que luchan contra el coronavirus;2020-08-14 14:21:14+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MarioCaffaro;no se sabe si el nino contagia el coronavirus asegura el doctor jose villar desde ginebra para el4topoderlt10;2020-05-08 10:17:55+00:00;Anuncio_5;Paraná, Argentina;08-05-20;
MarioCaffaro;quedatencasa quedateenradio ya el coronavirus se dio en 3918174 de personas y provoco la muerte de 270744 a esta hora hay en el mundo 2303152 de casos de los cuales son muy graves 48982;2020-05-08 08:00:20+00:00;Anuncio_5;Paraná, Argentina;08-05-20;
MarioCaffaro;coronavirus el mundo ya registro 21074199 de casos y 757495 muertos la argentina con 162959 enfermos ayer 7498 y 5362 fallecidos 149 en santa fe 2763 167 casos con 29 victimas fatales 3;2020-08-14 07:56:09+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
Marisa_del_63;jujuy familiares de muertos por coronavirus deben cavar fosas para enterrarlos;2020-08-14 03:53:18+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MarisaUcedaOk;aprobamos el proyecto de ley para crear la campana nacional para la donacion voluntaria de plasma por parte de pacientes recuperados de covid19 este metodo ha arrojado excelentes resultados en el tratamiento si superaste el coronavirus donaplasma sigamos cuidandonos;2020-06-26 04:58:29+00:00;Anuncio_8;Mendoza, Argentina;26-06-20;
MariscalNancyM;alferdez mantuvo una reunion con gobernadores por videoconferencia segun datos oficiales actualmente hay circulacion comunitaria de coronavirus en 13 provincias comodororivadavia deberia estar incluida;2020-08-14 13:40:03+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;
Marito_87;igual es iluso pensar que el corona virus no iba a entrar y que solo ezeiza es la via de entrada tranquilamente un paso fronterizo limitrofe puede invocar a alguien contagiadoel virus entro a todos los paises del mundo;2020-08-14 17:31:29+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
marrampo;celebremos los logros de macri con imaginacion uhh mauricio esta impulsando en matrimonio igualitario aca ojoz de zielo esta negociando la fabricacion de la vacuna del corona virus increible como macri negocio el acuerdo con los bonistas;2020-08-14 17:29:31+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
MartaOfelia4;el covid19 es un coronavirus mas es de los normales resfrios bronquitis anginas gripes neumoniases uno mas y se llaman coronavirus el 99de fallecidos han muerto de otras patologias q tenian diabetes hipertension cardiopatias obesidad y se les junto con el covid19;2020-05-08 18:01:26+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;
MartaOfelia4;y es massi no existiera el covid19igual fallecen que es el numero normal de fallecimientos en invierno por los coronavirus esta cuarentena es inconstitucional innecesaria y seguro se debe a intereses del sistema mumdial para un cambio al un nwo;2020-05-08 15:25:52+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;
MartaOfelia4;covid19 existe es un coronavirus y no es mortal como todo coronavirus q va desde resfrio comun a gripes bronquitis anginas hasta neumonias es oportunista y el 99 q han fallecido se debe a otras patologias del aparato respiratorio diabetes cardiopatias etc pno del covid19;2020-05-08 15:19:52+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;
MartaR51;ninguno es todo verso para hacer billetes y decir que estan invirtiendo en coronavirus y se la llevan toda los chorros kkk de este gobierno siniestro ipocritas oportunistas mentirosos atorrantes sinverguenzas;2020-05-08 17:39:44+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;
martinboix;van 12 dias seguidos bien por nosotros esporaca quedateencasa coronavirus otro dia sin casos positivos en rosario via lacapital;2020-05-08 02:37:12+00:00;Anuncio_5;Rosario, Argentina;08-05-20;
martindallemura;fabballarini q onda que en china se dieron de baja mas de 20 millones de lineas celulares post coronavirus quien da de baja la linea sino es por muerte raro covid19 nos mienten con las cifras;2020-05-08 16:58:29+00:00;Anuncio_5;Cordoba, Argentina;08-05-20;
martinemiguens;dejaron olvidadas y llenandose de tierra cientos de miles de dosis de vacunas y ahora dicen que gracias a ellos se va a producir en argentina la vacuna contra el coronavirus son como china zorrila en esperando la carroza;2020-08-14 02:25:08+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
martinezbgaby;estas son las cifras de coronavirus en san isidro al 220520 confirmados 106 descartados 960 en estudio 93 recuperados 43 fallecidos 5 activos 58;2020-05-23 20:28:00+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
martiniotero;ya dijo que los que murieron de coronavirus antes estaban vivos;2020-08-14 17:13:45+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
martinmaza1;depende si el amigo tiene corona virus;2020-08-14 18:27:44+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;
MartinPedoni;la militancia anticuarentena resumido en el excelente informe de benditaok coronavirus;2020-05-23 05:27:05+00:00;Anuncio_6;Neuquén, Argentina;23-05-20;
MartinPedoni;vuelven a fase uno los sectores mas comprometidos en el pais coronavirus el resto sigue igual al 30a uno de esos puntos es rocacipolletti que pasara con neuquen capital;2020-08-14 16:52:50+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
MartinPedoni;las reuniones sociales el gran problema que aumenta los casos covid en todo el pais el problema esta presente puntualiza alberto coronavirus;2020-08-14 16:43:17+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
MartinPedoni;hoy tenemos una ventana de esperanza recalca el presidente alberto fernandez al hablar sobre como continua la situacion covid en argentina coronavirus;2020-08-14 16:30:33+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
martinramallo12;toma gordo puto te cerro el culo segui opinando de peliculas y metiendole miedo a la gente con el coronavirus nefasto;2020-06-26 16:23:09+00:00;Anuncio_8;Cordoba, Argentina;26-06-20;
martinramallo12;colorado mufa deci que manana se saturan los hospitales por coronavirus y por tu mufa se termina el coronavirus;2020-08-14 20:14:03+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;
MartinSaid_;quien es coronavirus y pq es tan famoso;2020-08-14 01:51:36+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
MartinTrombetta;hay un par ahi que estan esperando para festejar los muertos de coronavirus eh;2020-05-23 01:52:11+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
martutarantaa1;anabelle rompio la cuarentena y sin barbijo sera inmune al coronavirus sera ella es el virus sera que nos va a matar a todos puede ser pa;2020-08-14 22:43:18+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MASMOTORES;superbike posponen gp de argentina para 2021 que estaba prevista para los dias 9 10 y 11 de octubre en el circuito internacional de el villicum en san juan debio ser reprogramada para la temporada 2021 como consecuencia de la pandemia de coronavirus que afecta al mundo;2020-08-14 15:37:56+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
masqumano;coronavirus dado la cantidad de contagios en chaco el comite de expertos decide cerrar el subte de resistencia;2020-05-23 23:23:27+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
masqumano;los muertos que vos publicais coronavirus en la argentina record de muertos o blanqueo de las estadisticas se informan decesos diarios de hasta 117 de acaecidos la salud se basa en estadisticas ciertas las acciones sobre datos falsos son efectivas;2020-08-14 10:25:23+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
masqumano;coronavirus en la argentina record de muertos o blanqueo de las estadisticas el martes se informo 240 decesos solo 17 eran de ese dia 52 del domingo y lunes el 70 restante con antelacion superior incluido un caso de 117 dias antes por jmcos;2020-08-14 10:10:30+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
masqumano;coronavirus en la argentina record de muertos o blanqueo de las estadisticas fredipelaez;2020-08-14 10:00:28+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MasterArgentino;noticias de santa fe medico argentino en beirut alerto que tras la explosion ahora crecieron los casos de coronavirus diario 26;2020-08-14 22:02:48+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
matanza_digital;coronavirus en lamatanza ya hay 24441 casos confirmados de covid19 421 vecinos muertos 17141 vecinos recuperados;2020-08-14 17:46:00+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
matiasadragna;el aislamientosocialpreventivoyobligatorio se mantiene hasta el 30 de agosto alferdez cuarentena pandemia coronavirus coronavirusargentina coronavirusenargentina hablaalberto;2020-08-14 17:41:43+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
matiasbruales;senor presidente para cuando esperan la vacuna contra el coronavirus el coronaque no se de que habla;2020-08-14 21:25:02+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MatiasERuiz;una operacion de prensa de bajisima factura quiros fernanquirosba habla de futbol del origen de su nombre y de su simpatia de paso el insert la caba es la capital del coronavirus aunque los pacientes se mueren debido a condiciones preexistentes la nacion o granma;2020-05-23 15:26:04+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
MatiasGarciia99;que paja tener fiebre en epocas de coronavirus f;2020-08-14 17:51:55+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
MatiasPerez_;tucuman escapando del coronavirus;2020-07-31 14:53:41+00:00;Anuncio_10;Tucumán, Argentina;31-07-20;
MATIASREINOSO6;hoy se vuelve a prorrogar la cuarentena y sin cambios marzo 2021 argentina covid19 coronavirus buenviernes;2020-08-14 10:55:11+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
MATIASREINOSO6;todos los dias al mediodia lo repetimos a las 19 hs estamos rezando un padre nuestro por el fin del coronavirus los infectados y fallecidos las familias y todos aquellos heroes que estan en el frente de batalla estan todos invitados argentina buenviernes mundo;2020-08-14 10:42:52+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
matiasvidondo;la otra vez use uno que tenia que habia vencido en el 2017 veni coronavirus;2020-04-25 18:07:31+00:00;Anuncio_4;Rosario, Argentina;25-04-20;
maticolombatti;es muy duro tener coronavirus no es joda yo la pase peor que con una tuberculosis lo vemos todos los dias estamos perdiendo personas que son claves para combatir esto christian acosta enfermero con covid miembro de la asociacion de enfermeria de caba en eldestaperadio;2020-08-14 19:07:37+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
matiesteban153;le digo a mi hermana que tomaron los chinos para que salga el coronavirus y dice sopa de macaco jajajajajajajajajaja lpm;2020-05-08 20:58:52+00:00;Anuncio_5;Cordoba, Argentina;08-05-20;
MATIPASCUALETTI;parte diario de coronavirus en mendoza 178 nuevos casos 46 recuperados 4 fallecidos;2020-08-14 23:53:25+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
MATIPASCUALETTI;parte diario de coronavirus en mendoza 192 nuevos casos de coronavirus 56 recuperados 4 fallecidos;2020-08-14 00:19:42+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
MatteucciM9;el 2020 se recordara por la pandemia por culpa del coronavirus y por el 8 a 2 del bayer contra el barsa;2020-08-14 21:11:51+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
mattiasramirez_;rescatate si a vos ni t importa es tu problema rey tenes corona virus manejate;2020-07-17 18:57:20+00:00;Anuncio_9;Cordoba, Argentina;17-07-20;
matumanzanelli;perdon pero ojala te agarre coronavirus y te mueras;2020-06-26 01:33:13+00:00;Anuncio_8;Cordoba, Argentina;26-06-20;
matzifs;no les da intriga saber que se siente tener coronavirus pq a mi si;2020-08-14 23:18:46+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
MauricioMaronna;704 nuevos casos seis muertos coronavirus;2020-05-23 22:09:11+00:00;Anuncio_6;Rosario, Argentina;23-05-20;
MauricioMaronna;argentina coronavirus argentina en el podio mundial de casos diarios por habitantes y la cifra real de muertes;2020-08-14 23:13:36+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
MauricioMaronna;es ahora cuando hay que aplaudir a todos los que forman parte del sistema sanitario del coronavirus forros y haters dejen de ser funcionales a la muerte;2020-08-14 22:46:50+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
MauricioMaronna;muy altos los numeros de coronavirus en la provincia de santa fe;2020-08-14 22:33:07+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
mauriciomontess;alberto seguro que muestra este grafico ah no coronavirus argentina test realizados cada 1m de habitantes en latam;2020-06-26 19:34:28+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;
mauro_ferrara;muchachos para saber cuando fue el pico de infectados tiene que empezar a bajar por ahora esta subiendo cuando baje ahi se vera el pico basta de charlatanes luisnovaresio animalesoficial coronavirus coronavirusargentina;2020-05-23 02:27:12+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
