username;tweet;fecha;anuncio;ubicacion;id;sentimiento
Elizabeth789741;alferdezprensa alferdez elisacarrio patobullrich edufeiok peponila esto es terribleeee la cuarentena imposible de los pueblos originarios no le temen al coronavirus y denuncian que el aislamiento los matara de sed;2020-03-29 18:29:39+00:00;Anuncio_2;Cordoba, Argentina;1244330899363291136;
ValeriaRoman;muchas gracias picardluck;2020-03-29 18:26:53+00:00;Anuncio_2;Cordoba, Argentina;1244330203045941249;
PicardLuck;no los periodistas cientificos se especializan en informar al pueblo lo que nosotres les cientificosas informamos a un publico profesional o sea nos traducen poniendo el conocimiento a disposicion de cualquiera q sepa leer y escribir son hiper necesarios;2020-03-29 18:25:40+00:00;Anuncio_2;Cordoba, Argentina;1244329897880948737;
Sorge6;eso puede ser en uruguay donde se aplica una solidaridad compartida por sectores acomodados de la clase politica pretender eso en argentina seria equiparable a la solidaridad de eichman en los campos de exterminios;2020-03-29 18:23:26+00:00;Anuncio_2;Cordoba, Argentina;1244329333310787584;
FernandoAyalaj;seguimos esperando alferdezprensa alferdez;2020-03-29 18:22:29+00:00;Anuncio_2;Cordoba, Argentina;1244329097146380290;
Siripo11;ahora no necesitamos a los diputados ni a los senadores ganan fortunas y se rascan todo el dia;2020-03-29 18:04:12+00:00;Anuncio_2;Cordoba, Argentina;1244324495667736583;
FernandoAyalaj;;2020-03-29 18:00:11+00:00;Anuncio_2;Cordoba, Argentina;1244323482525204481;
FernandoAyalaj;;2020-03-29 17:59:49+00:00;Anuncio_2;Cordoba, Argentina;1244323389566783488;
elisuchi;basta de cuarentenaaaa;2020-03-29 17:58:58+00:00;Anuncio_2;Cordoba, Argentina;1244323176038969344;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_2;Cordoba, Argentina;1243993087531266049;
pedrochazarreta;;2020-03-29 17:58:52+00:00;Anuncio_2;Cordoba, Argentina;1244323150168576000;
MinutoYa;la cuarentena se extendida por consejo unanime de los expertos que componen el comite de crisis alferdezprensa ginesggarcia;2020-03-29 17:53:46+00:00;Anuncio_2;Cordoba, Argentina;1244321866774429703;
notiargentinog1;alferdezprensa puede haber un error de calculo las tendencias son siempre las mismas cambia el tiempo y la capacidad de respuesta la duda para nosotros es y si el pico llega en pleno invierno es mejor estirarlo a tanto o no ver video en 075;2020-03-29 17:52:53+00:00;Anuncio_2;Cordoba, Argentina;1244321645990481923;
Elizabeth789741;alferdez alferdezprensa patobullrich no solo moratoria un tributarista exige otras 9 medidas de alivio impositivo para salvar empresas y empleos durante la pandemia infobae;2020-03-29 17:52:53+00:00;Anuncio_2;Cordoba, Argentina;1244321645231321095;
FernandoMDP20;;2020-03-29 17:51:52+00:00;Anuncio_2;Cordoba, Argentina;1244321392058826752;
MinutoYa;congelan creditos y alquileres hasta el 30 de septiembre alferdezprensa;2020-03-29 17:50:13+00:00;Anuncio_2;Cordoba, Argentina;1244320976906653698;
RolfCoach;el estado no puede disponer de los ahorros y bienes de los privadosno intervengan en los contratos entre privados el alquiler de pequenas propiedades es un ahorro genuino de sectores no especulativos e invierten en el pais alferdez alferdezprensa bajen gastossueldos y dietas;2020-03-29 17:49:59+00:00;Anuncio_2;Cordoba, Argentina;1244320916005421058;
Soledad44109912;pero no lanza nada ni siquiera nos nombran en los canales oficiales alferdez alferdezprensa ansesgob bancocentralar casarosada prensabna;2020-03-29 17:49:46+00:00;Anuncio_2;Cordoba, Argentina;1244320862549037066;
CournouMarcelo;mas 300millones de dolares que mando ee uu solo reparti lo de messi ahora alferdezprensa alferdez;2020-03-29 17:39:44+00:00;Anuncio_2;Cordoba, Argentina;1244318335333994496;
EVARCba;como se decide quienes estan en las conferencias no tengo idea de como funciona preguntas repetidas muchas preguntas de un mismo medio me parece que se desperdician posibilidades de preguntar cosas importantes;2020-03-29 17:39:27+00:00;Anuncio_2;Cordoba, Argentina;1244318267126296579;
CournouMarcelo;cuantos argentinos somos siguen el senso nacional 44000000 cuarenta y cuatro dio el ultimo uds seporq messi dono 1millon de euros ar71millones670mil dale 1millon a cada1 para que se queden en casa y el resto repartirlo con la salud y la seguridad alferdez alferdezprensa;2020-03-29 17:36:48+00:00;Anuncio_2;Cordoba, Argentina;1244317599808307200;
2001Tripodi;horaciorlarreta leonardosantoro tunykollmann alferdezprensa jorgetaiana cfkargentina edufeiok dgannio villarrueldario chinonavarrook ceciliamoreau moreauleopoldo;2020-03-29 17:35:27+00:00;Anuncio_2;Cordoba, Argentina;1244317257959903235;
kuky_sin;no tenemos ahora es empleada de pedido ya;2020-03-29 17:34:58+00:00;Anuncio_2;Cordoba, Argentina;1244317137273081858;
MacaAfri;que lindo que es tener vicepresidente no alferdezprensa perdon tenemos vice;2020-03-29 17:33:05+00:00;Anuncio_2;Cordoba, Argentina;1244316663455023104;
laquintapatawy;cjlencinas carlavizzotti santicafiero alferdezprensa juanpablobiondi alferdez nkreplak kicillofok drdanielgollan diegosantilli fedhoffmann horaciorlarreta mas de 2000 detenidos y demorados por violar la cuarentena en la ciudad;2020-03-29 17:25:28+00:00;Anuncio_2;Cordoba, Argentina;1244314748453367809;
VivianaBasket7;alferdez alferdezprensa frentedetodos gregoriodalbon;2020-03-29 17:25:12+00:00;Anuncio_2;Cordoba, Argentina;1244314680421765127;
SoleBBarrientos;alferdez alferdezprensa;2020-03-29 17:23:35+00:00;Anuncio_2;Cordoba, Argentina;1244314273385504768;
noblex2004;en esto estan casi todos gobierno oposicion e inutiles solo pocos propusieron modificar los sueldos y al toque les regalaron 100000 a cada uno para que los gasten segun su criterio;2020-03-29 17:23:08+00:00;Anuncio_2;Cordoba, Argentina;1244314159271096322;
Andrea_Gentil;conferencia de prensa del ministro de salud con parte del comite de expertos que asesoran a presidencia sin periodistas cientificos en serio solo escuche preguntas de colegas de politica e informacion general alferdezprensa msalnacion;2020-03-29 17:20:59+00:00;Anuncio_2;Cordoba, Argentina;1244313617912279041;
guillermo1500;sus iniciales dicen mucho ggg este ministro ginesggarcia es todo un chiste alferdezprensa nunca llegara a ra esta muy lejos 48 hs antes del 1er caso;2020-03-29 17:19:18+00:00;Anuncio_2;Cordoba, Argentina;1244313196531515393;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_2;Cordoba, Argentina;1243993087531266049;
ElizabetVega7;gracias;2020-03-29 17:18:36+00:00;Anuncio_2;Cordoba, Argentina;1244313017266900992;
ElCapitanBeto69;sr alferdezprensa alferdez quien controla a cotoar sucursal 131 y la cuarentena ni sus empleados ni el personal de seguridad cumplen con el protocolo y el intendente ishiiargentina esta al tanto esto sucede en este momento;2020-03-29 17:16:24+00:00;Anuncio_2;Cordoba, Argentina;1244312465321742337;
FernandoMDP20;;2020-03-29 17:14:37+00:00;Anuncio_2;Cordoba, Argentina;1244312015704920070;
Fernand98267834;seguimos esperando;2020-03-29 17:07:47+00:00;Anuncio_2;Cordoba, Argentina;1244310298464604166;
FernandoAyalaj;miserables;2020-03-29 17:06:22+00:00;Anuncio_2;Cordoba, Argentina;1244309941898432512;
FernandoAyalaj;miserables;2020-03-29 17:05:45+00:00;Anuncio_2;Cordoba, Argentina;1244309784570060812;
FernandoAyalaj;miserables;2020-03-29 17:05:30+00:00;Anuncio_2;Cordoba, Argentina;1244309720363565056;
FernandoAyalaj;miserables;2020-03-29 17:05:00+00:00;Anuncio_2;Cordoba, Argentina;1244309595406897153;
makkuro_77;salud;2020-03-29 17:00:30+00:00;Anuncio_2;Cordoba, Argentina;1244308462546432000;
adrugp;aumentaron casi un 40 no lo podemos pagar alferdezprensa dijo que no pueden aumentar lutieneunraton radiomitre luisnovaresio;2020-03-29 16:56:24+00:00;Anuncio_2;Cordoba, Argentina;1244307432706359299;
PineiroPi;alferdezprensa buen dia como abogada monotributista e me siento desamparada y sin respaldo no se ha expedido respecto de nosotros profesionales independientes estoy preocupada porque no podre afrontar obligaciones colegio tarjetas cred prendario etc tomara medidas;2020-03-29 16:52:51+00:00;Anuncio_2;Cordoba, Argentina;1244306537062989835;
adrugp;no paguen la factura de movistar movistararg tiene que llevar atras el aumento alferdezprensa alferdez edufeiok juntoscambioar lutieneunraton mfgv78;2020-03-29 16:52:14+00:00;Anuncio_2;Cordoba, Argentina;1244306381605416961;
Maria_di_Risio;por favor abra los bancos no solo a los jubilados muchos dependemos para subsistir de alquileres magros o de ahorros no nos lleve a la desesperacion bancocentralar todonoticias cartajefatura economiaar alferdezprensa;2020-03-29 16:45:16+00:00;Anuncio_2;Cordoba, Argentina;1244304631129354241;
Vozfederalyaho1;el gobierno congelo los alquileres y creditos hipotecarios via vozfederal bordet strattalaura1 juanjobahillo angelgiano emilianogtutau alferdez alferdezprensa cfkargentina adrianukra;2020-03-29 16:42:42+00:00;Anuncio_2;Cordoba, Argentina;1244303984350900225;
brevencuentro1;coronavirusargentina habria que vacunar en colegios plazas esquinas a cielo abiertoel tiempo nos ayuda alferdez alferdezprensa;2020-03-29 16:40:21+00:00;Anuncio_2;Cordoba, Argentina;1244303394434699266;
Eme011;alferdez alferdezprensa alferdezok kicillofok horaciorlarreta almorzandoconmirtha encuarentena codvid19 yomequedoencasa atenti con este grupo;2020-03-29 16:37:44+00:00;Anuncio_2;Cordoba, Argentina;1244302733634686977;
CMVick;una solucion sin solucion pasan los meses y los bancos se hacen de una deuda multimillonaria imposible de pagar quedamos adeudados por 8 generaciones igual la cuota se puede pagar no bue algunos casos;2020-03-29 16:36:39+00:00;Anuncio_2;Cordoba, Argentina;1244302461491384320;
BTrendNews;pontifexes se refiere a estos casos grupotechint despedira a 1450 empleados de su constructora en medio de la cuarentena se espera medidas al respecto por parte de alferdez coronavirusargentina crisis economia alferdezprensa empresarios covid19argentina;2020-03-29 16:34:04+00:00;Anuncio_2;Cordoba, Argentina;1244301811705659393;
laquintapatawy;kicillofok drdanielgollan fedhoffmann diegosantilli horaciorlarreta trottanico kulfaso martinmguzman jorarguello cjlencinas carlavizzotti santicafiero alferdezprensa juanpablobiondi alferdez todoscaba reporte 27sabado 2803msn;2020-03-29 16:30:58+00:00;Anuncio_2;Cordoba, Argentina;1244301032504598529;
DMinojuan;siespeculanclausura canal10mdp lacapitalmdq ferraverta alferdezprensa el oligarca aldrey iglesias desaprensivo con sus trabajadores quedateencasa cuarentenaobligatoria;2020-03-29 16:28:02+00:00;Anuncio_2;Cordoba, Argentina;1244300291601825793;
danielchayau;check out audio book elven magic on audible amazon pay 75 for every bountyhave to be a member for 91 days consecutively;2020-01-09 02:22:08+00:00;Anuncio_2;Cordoba, Argentina;1215096387550896128;
Pinza_Curva;un anestesista en el hospital lo planteo el viernes dijo que iba a ver si hacia una caja con acrilico no se cuanto y lo probariamos con los politraumatizados esta semana eso en general son los que mas tosen;2020-03-29 16:23:28+00:00;Anuncio_2;Cordoba, Argentina;1244299145470451716;
kikasoy_1;waltmart 293 asi estan las gondolas alferdez alferdezprensa casarosada mindefarg gracepenafort juanamorin tunykollmann gatosylvestre;2020-03-29 16:22:47+00:00;Anuncio_2;Cordoba, Argentina;1244298970630893568;
SandraA09996070;alferdezprensa alferdez reclamo profesionales autonomos;2020-03-29 16:19:39+00:00;Anuncio_2;Cordoba, Argentina;1244298181917249544;
matallanaandrea;cotoar alferdezprensa msalnacion hagan algo para que los de coto vuelvan a online y nos eviten salir;2020-03-29 16:16:20+00:00;Anuncio_2;Cordoba, Argentina;1244297347699339264;
Claudio_JxC;alferdezprensa alferdez escucha a esta espanola que te da un consejo que todos los politicos donen un mes de sus sueldos y veras como recaudan es facil hacerse el solidario con la plata ajena;2020-03-29 16:14:54+00:00;Anuncio_2;Cordoba, Argentina;1244296988314787840;
erika293229;hola alferdez alferdezprensa santicafiero kulfasm licdanielarroyo que hacemos con las boletas de servicios e impuestos que estan llegando y no vamos a poder pagar porque decidieron que si hay un asalariado de 35 mil pesos en el hogar no califican para nada;2020-03-29 16:08:41+00:00;Anuncio_2;Cordoba, Argentina;1244295423755522049;
31_en_el_arco;alferdezprensa sr presidente asi como se repatrio a los argentinos del exterior se podra hacer lo mismo con los ciudadanos que por distintas razones quedaron en otras ciudades del pais que vuelvan a sus hogares;2020-03-29 16:06:02+00:00;Anuncio_2;Cordoba, Argentina;1244294758274666497;
marcelo_odda;alferdezprensa alferdez que pasa que jose c paz los trabajadores de la salud publica no tienen el kit de seguridad por que les dicen que no hay costo estan guardando toda elselormario ishjii;2020-03-29 16:04:35+00:00;Anuncio_2;Cordoba, Argentina;1244294389955952640;
bumariamkup;sr presidente alferdez alferdezprensa esto que hacen con los trabajadores de grupotechint es muy injusto encuarentena todos que bueno seria su intervencion mequedoencasa;2020-03-29 16:03:06+00:00;Anuncio_2;Cordoba, Argentina;1244294019888406528;
mariadelmonton;ginesggarcia alferdez alferdezprensa marioraulnegri;2020-03-29 16:00:41+00:00;Anuncio_2;Cordoba, Argentina;1244293410288291846;
shiftbull;estatize para mantener la economia techin edesur edelap edenor alferdezprensa alferdez santicafiero;2020-03-29 16:00:23+00:00;Anuncio_2;Cordoba, Argentina;1244293335956799498;
Dianalo89645066;salario por embargo y salario familiar por igual a asignacion universal alferdez alferdezprensa avanoliok vanoli licdanielarroyo ivana46628221;2020-03-29 15:53:24+00:00;Anuncio_2;Cordoba, Argentina;1244291576475648001;
jose_esperanza1;alferdezprensa alferdez el presidente esta actuando rapido pero no dispone una suma real de aumento siempre limita a los jubilados de los 18890 porque no sube hasta los de 45m somo 9000000 tendremos que dale ese porcentaje de apoyo en las elecciones lano qvine vamos larreta;2020-03-29 15:52:53+00:00;Anuncio_2;Cordoba, Argentina;1244291446083137539;
tajin2010;casarosada alferdezprensa frentedetodos uniciudadanaar instpatriaar tajin2010 las principales empresas de las mentiras via internet abuso del bien de la humanidad por eeuu reproducen fake news falsedades en facebook y whatsapp de zuckerberg lidera el plan bill gates;2020-03-29 15:46:38+00:00;Anuncio_2;Cordoba, Argentina;1244289873621610497;
gabumarce91;abandonaste a argentinos en el exterior y aca no testean a la gente estn muriendo pero nadie lo dice pais bananero;2020-03-29 15:46:31+00:00;Anuncio_2;Cordoba, Argentina;1244289843510808576;
Claudio_JxC;fabiolayanez y alferdez alferdezprensa ya que piensan recaudar con la nuestra porque no empiezan ustedes por ejemplo donar un mes de sus dietas ni pienso verlos hipocritas;2020-03-29 15:44:16+00:00;Anuncio_2;Cordoba, Argentina;1244289278898778112;
SaberMas2015;es interesante en este contexto leer el articulo de robertofeletti;2020-03-29 15:42:13+00:00;Anuncio_2;Cordoba, Argentina;1244288764509327361;
PioAye;alferdezprensa impongan una mordaza a ginesq hable menos y al menos intente mas;2020-03-29 15:36:50+00:00;Anuncio_2;Cordoba, Argentina;1244287406733430784;
SaberMas2015;queda muy en claro que esos que viven a costa del trabajo de otros se estan asustando reaccionan como lo que son explotadores un sistema esta llegando a su fin para ser reemplazado por otro mas solidario no sera facil habra confrontacion;2020-03-29 15:33:48+00:00;Anuncio_2;Cordoba, Argentina;1244286644120846337;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_2;Cordoba, Argentina;1243993087531266049;
PioAye;sr pteque esperan para dar soluciones a los q fabrican riquezatanto ej q ud impone aun no vemos q los tres poderes den ejemplopor q no junta a los lideres de la camara de diputados y senadores y les sugiere baja de sueldos a la mitad y la reduccion de sueldos;2020-03-29 15:29:14+00:00;Anuncio_2;Cordoba, Argentina;1244285496261476361;
WandaBarquin;alferdezprensa casarosada si lideraran una firma en el sector privado o 1 ong como haria para pagar cuentas yo salarios si no tiene ingresos no es muy dificil entender el concepto es la responsabilidad del qgobierna el ayudar a todos alemania francia singapur facilitan;2020-03-29 15:28:04+00:00;Anuncio_2;Cordoba, Argentina;1244285203872452608;
MIRTAIRENE2;asi es un buen presidente xq es un buen ser humano;2020-03-29 15:20:47+00:00;Anuncio_2;Cordoba, Argentina;1244283367060799490;
Hasta_el_finaal;no solo la cuarentena sino tambien violo el arresto domiciliario que tenia por navegar en su yate por favor prision efectivaaaa lo dice la ley alferdezprensa alferdez;2020-03-29 15:19:05+00:00;Anuncio_2;Cordoba, Argentina;1244282939959017472;
marioar07;por favor apoyen;2020-03-29 15:18:42+00:00;Anuncio_2;Cordoba, Argentina;1244282843582345216;
Marina15081980;alferdez alferdezprensa kicillofok horaciorlarreta;2020-03-29 15:18:07+00:00;Anuncio_2;Cordoba, Argentina;1244282696429420547;
GabrielaVemas;a los de madrid no nos dan bola y nos siguen estirando con excusas;2020-03-29 15:14:40+00:00;Anuncio_2;Cordoba, Argentina;1244281830758658056;
WandaBarquin;alferdez alferdezprensa casarosada alguna vez tuvo una empresa si fuese capaz de liderar una firma en el sector privado o 1 ong como haria para pagar cuentas yo salarios si no tiene ingresos no es muy dificil entender el concepto el qgobierna ayuda a todos pontifexes;2020-03-29 15:14:02+00:00;Anuncio_2;Cordoba, Argentina;1244281669001117696;
jose_esperanza1;alferdezprensa alferdez no presidente no tenes que advertir tenes que castigalos son los q estan tirando tu plan por el suelo no ves como suben los precios habla con las amas de casa todos los dia suben 347 los precios y acordate luego siguen con el dolar que seras blando;2020-03-29 15:13:39+00:00;Anuncio_2;Cordoba, Argentina;1244281575514275841;
WandaBarquin;alferdez alferdezprensa casarosada alguna vez tuvo una empresa si fuese capaz de liderar una firma en el sector privado o una ong como haria para pagar cuentas yo salarios si no tiene ingresos no es muy dificil entender el concepto el qgobierna ayuda a todos de apoyo;2020-03-29 15:12:56+00:00;Anuncio_2;Cordoba, Argentina;1244281394844635138;
MirasHernan;tal cual tal cual;2020-03-29 15:12:28+00:00;Anuncio_2;Cordoba, Argentina;1244281275617345538;
DNDConsumidor;hola podes hacer tu reclamo aca;2020-03-29 15:11:03+00:00;Anuncio_2;Cordoba, Argentina;1244280920372391936;
Marina15081980;me encantaria que alguien con sentido comun y criterio me responda lo siguiente acaso hacer reuniones sociales en una vivienda no seria violar la cuarentena alferdez alferdezprensa kicillofok horaciorlarreta hectorgay;2020-03-29 15:11:02+00:00;Anuncio_2;Cordoba, Argentina;1244280914189922304;
Sherlock_Sch;alferdezprensa alferdez santicafiero senadoargentina diputadosar telefono para todos ustedes que van a hacer con sus salarios vamos a seguir con la ridiculez de pobreza extrema vs sueldos y dietas ridiculas los escuchamos todos y todas;2020-03-29 15:09:59+00:00;Anuncio_2;Cordoba, Argentina;1244280649776840704;
Pamela41935110;hola banco comafi monte grande;2020-03-29 15:08:41+00:00;Anuncio_2;Cordoba, Argentina;1244280324567240706;
aglaplata;en cuarentena clases on line y con la mejor compania lola y leia;2020-03-29 14:54:13+00:00;Anuncio_2;Cordoba, Argentina;1244276685270323200;
AdrianUkra;quedateencasa los kiosqueros de todo el pais acompanamos las politicas tomadas por el presidente de la nacion dralferdez y su equipo de salud ginesggarcia santicafiero kicillofok costaaugusto9 jmcapitanich alferdezprensa maxickirchner juanpablobiondi;2020-03-29 14:51:17+00:00;Anuncio_2;Cordoba, Argentina;1244275944241664000;
Gulaelunico;tambien dijo que kiciloff fue un desastre que iba a llenar heladeras que iba a salvar a los jubilados y vulnerables que iba a escuchar a todos q el gob dr cfk fie deplorable que lo de iran deplorable lo de nisman deplorable etc etc etc;2020-03-29 14:46:25+00:00;Anuncio_2;Cordoba, Argentina;1244274718880026624;
Lumumba96485252;alferdez alferdezprensa te cuento ya que hablas de miserables anses pami y varios entes despidieron a mansalva por no ser k;2020-03-29 14:39:43+00:00;Anuncio_2;Cordoba, Argentina;1244273034250399746;
FABIAN32640374;algunas empresas te exigen trabajar y si te contagias las art no te cubren son geniales a24com alferdez maurogoldfarb alferdezprensa casarosada;2020-03-29 14:38:53+00:00;Anuncio_2;Cordoba, Argentina;1244272825575395329;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_2;Cordoba, Argentina;1243993087531266049;
notiargentinog1;alferdezprensa;2020-03-29 14:38:46+00:00;Anuncio_2;Cordoba, Argentina;1244272796634697728;
ricardogiaroli;alferdezprensa por que no dejaron regresar a miles de argentinos que eatan barados en el exterior por que no coordinaron ese regreso a sus casas;2020-03-29 14:38:45+00:00;Anuncio_2;Cordoba, Argentina;1244272792876519424;
MarkFra29462604;gabicerru eldestapeweb pagina12 rpnoficial por favor difundir alferdez kicillofok horaciorlarreta alferdezprensa ayudaodontologos urgente ayuda profesionales odontologs monotributistascon riesgo de contagio por su area de trabajo;2020-03-29 14:36:21+00:00;Anuncio_2;Cordoba, Argentina;1244272187932114947;
oenitmj6;uitigre joseurtubeyok alferdezprensa telefono capo y los empresarios argentinos tendrian que agradecer que este alberto fernandez al frente y no el gobierno de ceos ineptos que respaldaron hasta el final;2020-03-29 14:35:03+00:00;Anuncio_2;Cordoba, Argentina;1244271859027279874;
oenitmj6;uiacomunicacion alferdezprensa joseurtubeyok telefono capo y los empresarios argentinos tendrian que agradecer que este alberto fernandez al frente y no el gobierno de ceos ineptos que respaldaron hasta el final;2020-03-29 14:34:27+00:00;Anuncio_2;Cordoba, Argentina;1244271710385381376;
Susanacanita;teniendo en su pasado la adulteracion de remedios oncologicos ni deberia haber sido nombrado porque si no es un inepto es un hdmp;2020-03-29 14:19:15+00:00;Anuncio_2;Cordoba, Argentina;1244267882726526979;
TrevelinMuni;presidenta del hcd valeriatedesco2 y la coordinadora de gabinete silvia zalazar parten hacia lago rosario preinscripcion al ingresofamiliardeemergencia argentinaunida alferdez alferdezprensa gestioningram;2020-03-29 14:13:16+00:00;Anuncio_2;Cordoba, Argentina;1244266377546010624;
NoeliaAtt;las auh y los planes son una maquinita tragamonedas una depresion para la economia no conozco en el mundo un subsidio a la vagancia y al trae al mundo uno o varios ninos nosotros te ayudamos con educacion salud gratis y tarifas diferenciadas;2020-03-29 14:13:12+00:00;Anuncio_2;Cordoba, Argentina;1244266361267851264;
WandaBarquin;alferdez casarosada alferdezprensa por favor estudien lo que hacen bien otros paises manejando la epidemia actual en vez de creerse un modelo mundial que no lo son argentina;2020-03-29 14:13:06+00:00;Anuncio_2;Cordoba, Argentina;1244266334336188420;
Susysappietro;asi no se puede alferdezprensa alferdez;2020-03-29 14:07:19+00:00;Anuncio_2;Cordoba, Argentina;1244264880745730050;
DrCurita;se agradece rt trabajadores de la salud mental en riesgo gatosylvestre vhmok juanamorin c5n pedrobriegerok juliamengo ginesggarcia alferdezprensa;2020-03-29 14:07:10+00:00;Anuncio_2;Cordoba, Argentina;1244264841700933632;
AndreaDora3;nacionalizacion de techint vicentin y todo lo antipueblos que salga el sol de la solidaridad la caridad se la dejamos a ellos que hacen cuentas hasta con sus actos vamos mi presidente;2020-03-29 14:05:08+00:00;Anuncio_2;Cordoba, Argentina;1244264333015764993;
marcelo_p_m;el ministro de salud resulto ser un payaso al que el cargo le queda grande deberiamos exigirle al presidente alferdez alferdezprensa que realice testeos masivos y publique cifras reales se armaron un indec sanitario;2020-03-29 13:59:33+00:00;Anuncio_2;Cordoba, Argentina;1244262927957397505;
CarlosGlei;globertoscontwitter quedateencasa juntospodemoslograrlo buendomingo ademas de cuidarnos deberian defendernos de estos idiotas o mal intencionados que desinforman y pretenden desacreditar los esfuerzos que se estan haciendo;2020-03-29 13:58:36+00:00;Anuncio_2;Cordoba, Argentina;1244262688517218304;
AndreaDora3;gracias a dios a alberto y a cristina por gines combatir al virus como a las fakenews de los trolls de marquitospena siguen limando todo lo que esta bien;2020-03-29 13:58:23+00:00;Anuncio_2;Cordoba, Argentina;1244262632439320577;
Pamela41935110;no es justo otro banco pueda cobra por huella dijital y otro banco no lo hacen;2020-03-29 13:56:34+00:00;Anuncio_2;Cordoba, Argentina;1244262176455561216;
Pamela41935110;no hay repuesta se lava la mano ustdet y el banco anse tambien carajo piensa hacer;2020-03-29 13:55:57+00:00;Anuncio_2;Cordoba, Argentina;1244262019525677059;
Pamela41935110;piensa mataron de hambre no por el virus si no por hacer todo mal no hareglo nada iva ser para los jubilado y pensionados deja a asen no da solucion no es patos lo banco esa huella cobra mira cobra y otro no cobramos carsjo pienses hacer matarno pasando re enoja furiosa;2020-03-29 13:55:13+00:00;Anuncio_2;Cordoba, Argentina;1244261834141708288;
Alejand43051208;alferdezprensa buenos dias podrian decirle al presidente que intervenga ante quien corresponda para que los bancos del pais no debiten cuentas de usureros para este mes de abril en que estaremos cobrando nuestro sueldo obedece a la situacion que vivimos hoy por favor gracias;2020-03-29 13:54:47+00:00;Anuncio_2;Cordoba, Argentina;1244261726234828800;
Pamela41935110;una pregunta hasta cuanto va esta esto ya no pode mi mas y los banco no atiende ni por telefono y no abre que sea un rato despues cierra les cuesta pedi mi tarjeta de debito no me la dieron ustde tiene plata yo y mi mama no tenemos plata no voy cobra no tengo tarjeta de debito;2020-03-29 13:52:40+00:00;Anuncio_2;Cordoba, Argentina;1244261195818901506;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_2;Cordoba, Argentina;1243993087531266049;
Angeldsim;alferdez alferdezprensa sergiomassa somos mas de 2 millones de argentinos damnificados por los planes de ahorro estamos pagando el 90de otros podemos masaca es solo para los alquikeres y planes uvanosotros podemos morirnos de hambre;2020-03-29 13:52:06+00:00;Anuncio_2;Cordoba, Argentina;1244261052012994561;
ElenaBorquez3;no se podia esperar otra cosa de vos querido presidente gracias por ponerte a la argentina en el hombro y salir a luchar;2020-03-29 13:51:19+00:00;Anuncio_2;Cordoba, Argentina;1244260855480553474;
eleonora1907arg;estoy haciendo la cuarentena en el hotel buenos airesla comida es un desastre y no nos dan para limpiar la habitacionporq mejor utilizan el dinero para los hospitales y el q no cumple preso clarincom alferdezprensa desayuno de hoy;2020-03-29 13:37:25+00:00;Anuncio_2;Cordoba, Argentina;1244257357674283008;
Patriaeselotro1;alferdez alferdezprensa con nuestro impuestos no que se qyeden en cancun hasta q termine la cuarentena esa plata que vaya a los mas necesitados;2020-03-29 13:36:26+00:00;Anuncio_2;Cordoba, Argentina;1244257108947873795;
MLourdesVrl;alferdez alferdezprensa gabicerru malenamassa vikidonda ofefernandez eligalcorta mingenerosar lucianapeker dalesmm;2020-03-29 13:27:38+00:00;Anuncio_2;Cordoba, Argentina;1244254894263074817;
SassyCell;alferdez alferdezprensa ginesggarcia;2020-03-29 13:24:20+00:00;Anuncio_2;Cordoba, Argentina;1244254064629727234;
HipotecadosMza;hipotecadosuva queremos y pedimos congelar uvas no solo cuota basta de indexacion y usurauva es insostenible los bancos ya ganaron suficiente alferdez alferdezprensa santicafiero mariaebielsaok martinmguzman bancocentralar diputadosar senadoargentina codvid19;2020-03-29 13:22:56+00:00;Anuncio_2;Cordoba, Argentina;1244253711582613504;
Germanrivarola;alferdezprensa alferdez;2020-03-29 13:13:36+00:00;Anuncio_2;Cordoba, Argentina;1244251360905830400;
Germanrivarola;alferdez alferdezprensa;2020-03-29 13:09:12+00:00;Anuncio_2;Cordoba, Argentina;1244250255497007107;
