username;tweet;fecha;anuncio;ubicacion;sentimiento
agusguguslarram;y scooby doo papa viernes cientotreintaycincodiascuarentena cuarentena coronavirus cuarentenacoronavirus apocalipsiscoronavirus yomequedoencasa en mataderos;2020-07-31 11:56:51+00:00;Anuncio_10;Buenos Aires, Argentina;
BAProvincia;informe diario de la situacion del coronavirus en la provincia al dia 31 de julio para mas informacion ingresa aca;2020-07-31 11:45:30+00:00;Anuncio_10;Buenos Aires, Argentina;
FernandoOduber;153 personas murieron la cifra mas alta en un dia y se registro un pico de 6377 nuevos infectados con coronavirus en argentina en el dia de ayer jueves 30 de julio;2020-07-31 11:34:31+00:00;Anuncio_10;Buenos Aires, Argentina;
HernanMundo;llevamos varias semanas de estabilizacion con un numero alto de casos buscamos los primeros indicios de descenso de la curva en los proximos 15 dias fernanquirosba en conferencia de prensa covid19 coronavirus;2020-07-31 11:31:09+00:00;Anuncio_10;Buenos Aires, Argentina;Neutral
NTodxs;caida historica del pib espanol se hunde un 185 en el segundo trimestre por la crisis del coronavirus;2020-07-31 11:01:26+00:00;Anuncio_10;Buenos Aires, Argentina;Neutral
Chezicortez;saben quien es tienen la cura del coronavirus los hijos de re 1000 puta que nunca respetan la cuarentena igual no se contagiaron;2020-07-31 06:16:15+00:00;Anuncio_10;Buenos Aires, Argentina;
beluthames;basta coronavirus necesito cojer;2020-07-31 05:54:05+00:00;Anuncio_10;Buenos Aires, Argentina;
agustinnweii;lo que doy por estar con mis amigos a estas horas hablando cualquier boludes contando anecdotas y jugando play como cagaste todo coronavirus lcdll;2020-07-31 05:53:30+00:00;Anuncio_10;Buenos Aires, Argentina;
km149p1;covid en baradero 307 casos activos 79 2 recuperados 126 2 fallecidos 18 total test 484 positividad 461 dias para duplicacion 467 letalidad 81 coef recuperados 565 elaboracion propia en base a municipalidadba covid19 coronavirus covidbaradero;2020-07-31 04:26:58+00:00;Anuncio_10;Buenos Aires, Argentina;
jorgehugohv;la reforma judicial es un intento de impunidad para los propios y de venganza contra los adversarios es un proyecto inoportuno con costo faraonico insulto a una sociedad castigada por el corona virus que el gobierno encare el problema economico y deje el proyecto para despues;2020-07-31 04:25:33+00:00;Anuncio_10;Buenos Aires, Argentina;
LeanGramajo10;uefa confirmo que barcelona podra recibir en su estadio al napoli por champions a pesar del rebrote por coronavirus;2020-07-31 03:59:23+00:00;Anuncio_10;Buenos Aires, Argentina;
giulilavv;de que saquen la vacuna para el coronavirus;2020-07-31 03:51:34+00:00;Anuncio_10;Buenos Aires, Argentina;
betana231;si tenemos dos problemas vos y el coronavirus es asi la cosa;2020-07-31 03:46:00+00:00;Anuncio_10;Buenos Aires, Argentina;
Ezze_Albarenque;estamos al horno jjosemussi mucha gente paseandose como si nada tome medidas serias y severas por favor el numero se disparo muchisimo y justo despues del dia del amigo casualidad no lo creo cuidarteescuidarnos covid19 coronavirus berazategui cuarentena;2020-07-31 02:43:17+00:00;Anuncio_10;Buenos Aires, Argentina;
FernandoOduber;datos actualizados coronavirus en argentina casos 185373 muertos 3441;2020-07-31 02:35:13+00:00;Anuncio_10;Buenos Aires, Argentina;
PioZarauza;este coronavirus vino a sacarle nas caretas a muchos lo importante hoy ni olvido ni perdon cuando se vaya a las urnas;2020-07-31 02:33:08+00:00;Anuncio_10;Buenos Aires, Argentina;
JulietaCollipal;che coronavirus ya fue ya ta;2020-07-31 01:32:30+00:00;Anuncio_10;Buenos Aires, Argentina;
ALETEMP;en eeuu tambien estan poniendo presos en domiciliaria por esta cositano se si te enterastecoronavirus es una precaucion para que no se contagien tanto digo porque para uds trump es peronista cuando les conviene capaz que en esta tambien;2020-07-31 01:29:31+00:00;Anuncio_10;Buenos Aires, Argentina;
Andaluz28301962;oscar martinez tienes razonhabiendo tanto para hacer y elaborar trabajo pues el coronavirus y la cuarentena se llevo la vida de muchos y el trabajo de muchos maspero a ahora se le ocurre a la sra mandar hacer la reforma pero ya sabemos para que es no somos idiotas;2020-07-31 00:46:20+00:00;Anuncio_10;Buenos Aires, Argentina;
winston661944;y dalessio tiene coronavirus sorpresas te da la vida;2020-07-31 00:40:07+00:00;Anuncio_10;Buenos Aires, Argentina;
Susanamelin;foto del nuevo saludo coronavirus esta gente dice una cosa y hace otra podran en algun momento ser coherentes ya se mala mia es pedir que las vacas vuelen las fotos mas destacadas de la presentacion de la reforma judicial en la casa rosada;2020-07-31 00:39:49+00:00;Anuncio_10;Buenos Aires, Argentina;
DiegoCBe;abri el perfil de jorge halperin me recomendo a pedro brieger mariana moyano y raul kollman me dio coronavirus en los globos oculares;2020-07-31 00:34:21+00:00;Anuncio_10;Buenos Aires, Argentina;
noeperizzotti;bryan cranston dio positivo de coronavirus te fuiste al pasto maldito virus;2020-07-31 00:17:50+00:00;Anuncio_10;Buenos Aires, Argentina;
OscarNewestado;el problema va a ser cuando los familiares de los fallecidos que no hayan muerto por coronavirus en el certificado de defuncion aparezca coronavirus;2020-07-31 00:05:17+00:00;Anuncio_10;Buenos Aires, Argentina;
Mentirologa;un estudio que se hizo en estados unidos indica que gente que antes no se habia muerto por coronavirus empezo a morirse por coronavirus;2020-07-31 23:15:54+00:00;Anuncio_10;Cordoba, Argentina;
LichiScarlatto;hoy mas que nunca tenemos que ser responsables para evitar que la pandemia se propague una de las medidas fundamentales para cuidarnos del coronavirus es usar barbijo cuando debemos usarlo noscuidamosentretodos;2020-07-31 17:58:59+00:00;Anuncio_10;Cordoba, Argentina;
BaudiliaPeralta;lo mataron y habia votadoa alberto fernandez ahora con la falta de imunidad se ha debilitado la gente ya sea alimentos falta de trabajosy problemas psicologico propicios para el coronavirus cual de estos problemas afectan la inmunidad;2020-07-31 17:34:00+00:00;Anuncio_10;Cordoba, Argentina;
AniCarri87;tengo los huevos llenos de esta situacion vamos a vivir encerrados para no morir de coronavirus entonces porque morir nos vamos a morir igual pero de otra cosa;2020-07-31 17:02:03+00:00;Anuncio_10;Cordoba, Argentina;
alaveradelring;marcos escudero peso 78743 y el estadounidense joseph george con quien buscara revancha manana en connecticut 79015 kg el cordobes sera el primer argentino en pelear tras el parate por el coronavirus televisaran tyc sports y espn2 desde las 22 boxeo;2020-07-31 16:02:43+00:00;Anuncio_10;Cordoba, Argentina;
LUIS20GEREZ;nunca quisiste al pais por eso trataste de mil maneras destruirlo cuando llegas francia decis la idiotes se vive en libertad responsabilidad cuando hay miles infectados de coronavirus sos un ser despreciable macri;2020-07-31 15:24:53+00:00;Anuncio_10;Cordoba, Argentina;Neutral
ValentinPerezG1;o por que se le murio un familiar por el coronavirus del orto o por otra razon y no pude despedirlo pro estar en cuarentena repito no justifico que se rompa la cuarentena cada unx asimila como puede con lo que tiene y si estar mejor implica tener mas recursos;2020-07-31 04:17:23+00:00;Anuncio_10;Cordoba, Argentina;
LfBghB;aca en yofre son todos chorros drogadictos y malvivientes pero ninguno con coronavirus;2020-07-31 00:26:49+00:00;Anuncio_10;Cordoba, Argentina;
LfBghB;aca en yofre estan meta porro y vino antes de un partido mira si les va a hacer algo el coronavirus;2020-07-31 00:24:08+00:00;Anuncio_10;Cordoba, Argentina;
IvanAllemandi;gente nuevos numeros sobre el coronavirusenargentina y la provincia de cordoba llego a los 2148 casos con 91 casos nuevos buendia buenjueves pandemia cuarentena yomequedoencasa coronavirus edufeiok fernandocarnota luisnovaresio prossioficial;2020-07-31 00:06:39+00:00;Anuncio_10;Cordoba, Argentina;Positivo
icardo8;paraguay paso de ser el ejemplo a tener el sistema saturado ese es el problema con el coronavirus por eso estuvo bien la cuarentena que dio tiempo a mejorar el sistema si no ya estaria saturado el sistema con las camas que habia antes;2020-07-31 23:05:46+00:00;Anuncio_10;Rosario, Argentina;
Agos_Bargas;si no muero de coronavirus muero de hipotermia;2020-07-31 23:02:25+00:00;Anuncio_10;Rosario, Argentina;
ROSARIOMIX;urgente se sumaron 63 nuevos casos positivos de coronavirus en la provincia 37 en rosario hilo quedateencasa emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari rosarin0s callederosario rosariociudadok rosarinosconvoz;2020-07-31 22:22:23+00:00;Anuncio_10;Rosario, Argentina;
lepra_aranguiz;no se que esperan para prohibir el coronavirus en el congreso;2020-07-31 21:11:00+00:00;Anuncio_10;Rosario, Argentina;
luciobrunori;segun un estudio los que se murieron de corona virus en estados unidos hubiesen vivido 11 mas si no se hubiesen muertos que votan loco que carajo votan cuando votan;2020-07-31 17:46:35+00:00;Anuncio_10;Rosario, Argentina;
jpabloros1;el coronavirus rearmandose para atacar en esta nueva fase nuevanormalidad;2020-07-31 17:38:11+00:00;Anuncio_10;Rosario, Argentina;
VeritoFarias;es un pais de unitarios y federales modelo 2020 cortan el noticiero de rosario para informarte por cadena nacional sobre las medidas que llevan a cabo en buenos aires por el coronavirus;2020-07-31 17:10:32+00:00;Anuncio_10;Rosario, Argentina;
DrChiganer;coronavirus y las consecuencias de la cuarentena en el cerebro humano;2020-07-31 04:27:15+00:00;Anuncio_10;Rosario, Argentina;
vickydiaz__;spoiler nos encierran 150 dias mas y la gente no se va a morir por coronavirus se va a morir de hambre;2020-07-31 00:37:54+00:00;Anuncio_10;Rosario, Argentina;
tirrienp;unas ganas de 30deg pileta escabio amigos jodas de dias y nada d coronavirus;2020-07-31 05:20:25+00:00;Anuncio_10;Mendoza, Argentina;
JuanFFFernandez;hoy tambien se incorporaron 111 casos nuevos de coronavirus;2020-07-31 04:15:45+00:00;Anuncio_10;Mendoza, Argentina;
tonyfloyd17;entonces sr gobernador si el plan es contagiarnos todos d el virus me imagino q tenemos los lugares y los medios para afrontar lo q vendra verdad se confirmo el primer caso positivo de coronavirus en el shopping mdz online;2020-07-31 04:02:30+00:00;Anuncio_10;Mendoza, Argentina;
danimza_lopez;un genio profe siempre tan preciso en sus apreciaciones de pablo tenemos dos problemas el coronavirus y el gobierno;2020-07-31 03:20:10+00:00;Anuncio_10;Mendoza, Argentina;
SorianoFauss;el ano que viene subo a plantel superior coronavirus no me cagues esto porfa;2020-07-31 02:22:33+00:00;Anuncio_10;Mendoza, Argentina;
TefiiiRomero;me encantaria que alguien que sepa lo explique mejor y expliquen bien lo de los tests es gravisimo que la gente se saque sangre y no hayan anticuerpos para coronavirus vivimos una mentira el virus existe pero no en la dimension que dicen;2020-07-31 01:21:42+00:00;Anuncio_10;Mendoza, Argentina;
dyerbabuena;para prevenir contagios de coronavirus aumentan los controles en yerba buena;2020-07-31 23:53:31+00:00;Anuncio_10;Tucumán, Argentina;
OrellanaDra;morales tan opositor ahi tenes la nacion envia 10 terapistas a jujuy para atender a pacientes internados con coronavirus;2020-07-31 23:19:20+00:00;Anuncio_10;Tucumán, Argentina;
TrejoRadio;seamossolidarios tener coronavirus no es ser delincuente no hay que estigmatizar dijo el intendente de las talitas carlosnajarint admitio que preocupa la forma en la que se ataca a los pacientes y a sus familiares cuestiono esa actitud ciudadana;2020-07-31 18:08:15+00:00;Anuncio_10;Tucumán, Argentina;
MatiasPerez_;tucuman escapando del coronavirus;2020-07-31 14:53:41+00:00;Anuncio_10;Tucumán, Argentina;
JohiDiaz;hoy me dieron la noticia mis tios tienen coronavirus mi tia esta en terapia intensiva todos mis primos estan esperando los resultados de sus respectivos testeos por favor no jodan y cuidense cuiden al otro por favor no sean egoistashurlingham;2020-07-31 03:11:50+00:00;Anuncio_10;Tucumán, Argentina;
Adry1BC;mas de 2200 presos salieron de las carceles federales desde que comenzo la pandemia del coronavirus infobae el unico gran logro;2020-07-31 02:02:02+00:00;Anuncio_10;Tucumán, Argentina;Neutral
Annnnnnnnnnnto;estoy con fiebre y mi hermana ya dice que tengo coronavirus que me vaya de la casa;2020-07-31 01:52:42+00:00;Anuncio_10;Tucumán, Argentina;
mariano_campero;reforzamos los controles para evitar contagios ante el aumento de casos de coronavirus en la provincia hemos dispuesto reforzar los controles con el objetivo de verificar el cumplimiento de las normas de bioseguridad y concientizar sobre las medidas preventivas de contagio;2020-07-31 01:16:41+00:00;Anuncio_10;Tucumán, Argentina;
danilujang;coronavirus rionegro 46 pacientes curados 3 pacientes fallecidos 104 pacientes confirmados 1 de regina 2 de jacobacci 1 de el bolson 68 de bariloche 4 de dina huapi 8 de cipolletti 18 de roca 1 de cervantes 1 de sao;2020-07-31 23:46:58+00:00;Anuncio_10;Neuquén, Argentina;
danilujang;fernandezoro hoy la ciudad tiene solos dos casos activos la directora del hospital mabel raviola destaco el buen compartimiento de los vecinos y el trabajo en equipo en el comite de crisis covid19 coronavirus;2020-07-31 22:50:03+00:00;Anuncio_10;Neuquén, Argentina;
Gaby_godoy47;covid19 positivo en una empresa de servicios petroleros aplican en este momento protocolo y deteccion de contactos neuquen coronavirus;2020-07-31 17:37:21+00:00;Anuncio_10;Neuquén, Argentina;
LuzzLillo;coronavirus me tenes cansada quieri juntarme en paz con mis amiguessss;2020-07-31 01:36:10+00:00;Anuncio_10;Neuquén, Argentina;
OmarGutierrezOk;este jueves se reportaron 34 nuevos pacientes que se recuperaron de coronavirus en neuquen una cifra que nos llena de fe y energia para seguir respetando cada medida sanitaria para evitar nuevos contagios en nuestra provincia cuidandote vos estas cuidando a los demas;2020-07-31 00:19:47+00:00;Anuncio_10;Neuquén, Argentina;
gerdellamonica;la ciudad de santa fe termina la semana sin casos de coronavirus;2020-07-31 22:21:12+00:00;Anuncio_10;Paraná, Argentina;Neutral
DavidSaucedoG;otro mes pagar el alquiler con recargo total no pasa nada tenemos los sueldos al dia ah no para cierto el coronavirus pandemia aislamiento a la grande le pusieron cuca y al sueldo nadie lo puso todavia igualnoqueriaplata elsueldonoestanimportante lobuenoesquetengosalud;2020-07-31 00:34:16+00:00;Anuncio_10;Paraná, Argentina;
milpatagonias;cuarentena coronavirus el presidente alferdez anuncio que ante el aumento de casos en el pais extendera la cuarentena en la zona del amba lee mas en;2020-07-31 20:32:41+00:00;Anuncio_10;Comodoro Rivadavia, Argentina;
FMGenRadaTilly;coronavirus comodororivadavia radatilly chubut informe completo en el programa lujanalas10 por fmgenradatilly ldancheff;2020-07-31 15:37:04+00:00;Anuncio_10;Comodoro Rivadavia, Argentina;
WalterGomez12;bueno estoy viendo el resumen semedo es mas malo que el coronavirus el covid prefirio morir que entrar en su cuerpo;2020-08-14 23:59:30+00:00;Anuncio_11;Buenos Aires, Argentina;
almacacher;me deprime el coronavirus despues me acuerdo que en el 2021 calle y poche van a sacar su musica y se me pasa;2020-08-14 23:59:29+00:00;Anuncio_11;Buenos Aires, Argentina;
la100fm;coronavirus en espana cuantos casos se registraron hoy 14 de agosto;2020-08-14 23:55:03+00:00;Anuncio_11;Buenos Aires, Argentina;
ambanoticias;reporte del viernes 148 6365 casos nuevos 282437 casos totales en el pais 165 personas fallecieron 5527 muertes en total hoy hubo 6751 pacientes dados de alta 199005 en total camas uti 1718 test al dia 930097 test coronavirus covid19 amba reporte;2020-08-14 23:54:37+00:00;Anuncio_11;Buenos Aires, Argentina;
RavenGrat;en serio vas a celebrar cada vez que alguien del psuv le de coronavirus ellos tambien son seres hum;2020-08-14 23:51:10+00:00;Anuncio_11;Buenos Aires, Argentina;
CaIabrese;vamos kicillofok a terminar con esta bonaerense extorsionadora y asesina;2020-08-14 23:48:13+00:00;Anuncio_11;Buenos Aires, Argentina;Positivo
La_Condesa;estoy vestida en la gama del gris marron rojo y negro nunca en mi vida me atrevi a tanto esta falta de gusto es sintoma de coronavirus;2020-08-14 23:46:30+00:00;Anuncio_11;Buenos Aires, Argentina;
h24news_ar;en medio de la crisis agudizada por la pandemia del coronavirus y pese a que las fronteras estan cerradas coronavirus salta ultimasnoticias;2020-08-14 23:45:16+00:00;Anuncio_11;Buenos Aires, Argentina;
BAnoduerme;coronavirus suman 5527 los fallecidos y 282437 los contagiados en el pais;2020-08-14 23:44:14+00:00;Anuncio_11;Buenos Aires, Argentina;
GuadaFreites;ver a maia fue hermoso pero me quede con las ganas de abrazarla no quiero jugar mas coronavirus;2020-08-14 23:44:03+00:00;Anuncio_11;Buenos Aires, Argentina;
pabloconp;el cierre oficial de la cuarentena por coronavirus llega en el momento mas alto de la curva de casos el momento en que el estado se retira en pos de la responsabilidad individual;2020-08-14 23:41:56+00:00;Anuncio_11;Buenos Aires, Argentina;
AgenciaDib;coronavirus 6365 casos y 165 muertes en las ultimas 24 horas;2020-08-14 23:40:15+00:00;Anuncio_11;Buenos Aires, Argentina;Neutral
beelenrosario;quiero que llegue el dia en que ya no se hable del coronavirus;2020-08-14 23:39:12+00:00;Anuncio_11;Buenos Aires, Argentina;
Fatii_fp;como me gustaria poder pasar el dia del nino con mis sobrinos coronavirus de mierda;2020-08-14 23:38:29+00:00;Anuncio_11;Buenos Aires, Argentina;
Marbba;irresponsable sr ministro de salud es haber dicho usted esto no hay ninguna posibilidad de que exista coronavirus en argentina;2020-08-14 23:38:01+00:00;Anuncio_11;Buenos Aires, Argentina;
tiempoarg;parte diario otras 165 personas murieron y 6365 fueron diagnosticadas con coronavirus;2020-08-14 23:36:46+00:00;Anuncio_11;Buenos Aires, Argentina;
federicomella_;nuevo parte diario 6365 nuevos casos de coronavirus en argentina suman 282437 infectados 199005 recuperados 5527 muertes;2020-08-14 23:36:45+00:00;Anuncio_11;Buenos Aires, Argentina;
MiliLeon17;la verdad que el coronavirus y la cuarentena me tienen re podrida no veo la hora de estar en el tren conteniendo las ganas de empujar a un nene que grita desaforadamente;2020-08-14 23:35:41+00:00;Anuncio_11;Buenos Aires, Argentina;
iamnoticias;coronavirus los detalles del informe oficial vespertino;2020-08-14 23:34:57+00:00;Anuncio_11;Buenos Aires, Argentina;
diariojudicial;jujuy reiteran la obligatoriedad de comunicar casos con sintomas compatibles con coronavirus;2020-08-14 23:33:47+00:00;Anuncio_11;Buenos Aires, Argentina;
giannatiempo;axelkicillof algunos se angustian porque no pueden jugar al golf angustia es cambiarse 43 veces el uniforme para no contagiarse de coronavirus;2020-08-14 23:33:32+00:00;Anuncio_11;Buenos Aires, Argentina;
CarDelfino;el de lanus esta cerrado x coronavirus mi marido se presento con turno el dia viernes y la persona de la puerta le dijo que no lo podian atender x que ordenaron cerrar la planta que debia esperar x mail la reprogramacion del turno el cual seguimos esperando;2020-08-14 23:33:29+00:00;Anuncio_11;Buenos Aires, Argentina;
chipyguaw;un bebe recien nacido dos ninos de cuatro anos y otro menor de ocho hospitalizados por coronavirus en cantabria a traves de a3noticias;2020-08-14 23:31:18+00:00;Anuncio_11;Buenos Aires, Argentina;
la100fm;coronavirus en uruguay cuantos casos se registraron hoy 14 de agosto;2020-08-14 23:30:11+00:00;Anuncio_11;Buenos Aires, Argentina;
silviainesdiaz;coronavirus como le va a la argentina y como a los paises con que alberto fernandez la comparo;2020-08-14 23:29:47+00:00;Anuncio_11;Buenos Aires, Argentina;
avellaneda_hoy;coronavirus en argentina se confirmaron 165 muertes y 6365 nuevos contagios en las ultimas 24 horas con estos datos el total de infectados en todo el pais asciende a 282437 y las victimas fatales suman 5527;2020-08-14 23:28:47+00:00;Anuncio_11;Buenos Aires, Argentina;
piruok;siempre es preferible el coronavirus a infectarse de la chorra;2020-08-14 23:27:55+00:00;Anuncio_11;Buenos Aires, Argentina;
EliLoyola3;al unico famoso que me cruze fue a al actor de floricienta y no me pude sacar una foto con el por el coronavirus esta pandemia me esta destrozando mi corazon;2020-08-14 23:26:55+00:00;Anuncio_11;Buenos Aires, Argentina;
cronica;coronavirus en argentina mas de 6300 casos y otras 165 muertes;2020-08-14 23:26:03+00:00;Anuncio_11;Buenos Aires, Argentina;Neutral
revista23;coronavirus en argentina mas de 6300 casos y otras 165 muertes;2020-08-14 23:26:02+00:00;Anuncio_11;Buenos Aires, Argentina;
pipstoch;coronavirus argentina nuevos casos confirmados diarios con media movil de 7 dias sigue con pendiente;2020-08-14 23:23:28+00:00;Anuncio_11;Buenos Aires, Argentina;
FormandoONG;expensas administradores asambleas participa de todas las inquietudes que tengas nos reunimos de forma virtua el 19 de agosto a las 18hs inscribite inquilinos expensas consorcios asambleas administradoresdeconsorcios covid coronavirus dolar moratoria buenvierbes;2020-08-14 23:22:56+00:00;Anuncio_11;Buenos Aires, Argentina;
TimingPolitico;alberto fernandez en los lugares de mayor contagio vamos a volver a fase 1 albertofernandez coronavirus covid19 cuarentena;2020-08-14 23:21:46+00:00;Anuncio_11;Buenos Aires, Argentina;
tiempoarg;por caso de coronavirus en pagina12 los trabajadores paran y exigen un protocolo;2020-08-14 23:21:01+00:00;Anuncio_11;Buenos Aires, Argentina;
fmsur889ok1;coronavirus 99 fallecidos 6365 nuevos casoss y suman 282437;2020-08-14 23:19:36+00:00;Anuncio_11;Buenos Aires, Argentina;
sooleepereira_;no controlan los piojos en el colegio y quieren controlar el coronavirus son joda;2020-08-14 23:18:47+00:00;Anuncio_11;Buenos Aires, Argentina;
lanoticia1;coronavirus cuarentena bonaerense dia 148 continua hasta el 30 de agosto y kicillof justifico seguir igual por las camas ocupadas;2020-08-14 23:18:33+00:00;Anuncio_11;Buenos Aires, Argentina;
lanoticia1;coronavirus en argentina 6365 nuevos casos 282437 confirmados y 5527 muertes al 14 de agosto;2020-08-14 23:18:32+00:00;Anuncio_11;Buenos Aires, Argentina;
SebasIsa1;el coronavirus no esta enfermando la gente los noticieros y los politicos estan enfermando a la gente;2020-08-14 23:18:00+00:00;Anuncio_11;Buenos Aires, Argentina;
zonanortehoy;otras 165 personas murieron y 6365 fueron diagnosticadas con coronavirus en el pais;2020-08-14 23:15:56+00:00;Anuncio_11;Buenos Aires, Argentina;
AM750;coronavirus en argentina se registraron 6365 nuevos contagios y 165 muertos en las ultimas 24 horas el total casos en el pais es de 282437 y el porcentaje de camas de terapia intensiva ocupadas en el territorio nacional es del 589;2020-08-14 23:15:17+00:00;Anuncio_11;Buenos Aires, Argentina;
pipstoch;coronavirus argentina evolucion por provincias sin caba y pba;2020-08-14 23:14:41+00:00;Anuncio_11;Buenos Aires, Argentina;
GianlucaDonato5;los q se creen q el coronavirus es peligroso;2020-08-14 23:13:59+00:00;Anuncio_11;Buenos Aires, Argentina;
AimSoledad1;necesito volver a natacion necesito q se termine esta mierrrda ya corona virus la puta q te pario y los chinos putos;2020-08-14 23:10:12+00:00;Anuncio_11;Buenos Aires, Argentina;
Kyatana_sama;hoy yendo a lomas y viendo los vestidos de fiesta de varios locales me di cuenta que la cuarentena me arruino la unica chance en anos de ir a un 15 asquerosamente cheto que se traduce en vestirme elegante y comer gratis la re concha de tu vieja coronavirus;2020-08-14 23:10:09+00:00;Anuncio_11;Buenos Aires, Argentina;
DanielRochet1;en los country o barrios cerrados hay casos de coronavirus escondidos dicen mucha gente;2020-08-14 23:09:47+00:00;Anuncio_11;Buenos Aires, Argentina;
perspectivasur;varela suma 177 casos de coronavirus y totaliza 5961;2020-08-14 23:09:11+00:00;Anuncio_11;Buenos Aires, Argentina;
CNNArgentina;estas son las cifras de covid19 en argentina en total las autoridades reportan 282437 infectados ademas el pais confirmo 165 fallecidos lo que deja un total de 5527 muertes vinculadas al coronavirus;2020-08-14 23:09:01+00:00;Anuncio_11;Buenos Aires, Argentina;
TaisGadeaLara;me quedo con dos reflexiones de manupulgarvidal pensando en las dos crisis que tiene la humanidad coronavirus y cambioclimatico aun cuando tengamos vacuna si seguimos haciendo lo mismo con el planeta estamos subsidiando la proxima pandemia;2020-08-14 23:08:35+00:00;Anuncio_11;Buenos Aires, Argentina;
DanielRochet1;despues de ese dia se puede multiplicar los casos de coronavirus;2020-08-14 23:07:33+00:00;Anuncio_11;Buenos Aires, Argentina;
A24COM;se confirmaron 6365 nuevos casos de coronavirus y 165 muertes en las ultimas 24 horas;2020-08-14 23:07:20+00:00;Anuncio_11;Buenos Aires, Argentina;
HernanMundo;4157 nuevos casos en provincia de buenos aires 1012 nuevos casos en ciudad de buenos aires covid19 coronavirus;2020-08-14 23:05:50+00:00;Anuncio_11;Buenos Aires, Argentina;Neutral
la100fm;coronavirus en mexico cuantos casos se registraron hoy 14 de agosto;2020-08-14 23:05:03+00:00;Anuncio_11;Buenos Aires, Argentina;
CronicaTV;coronavirus 6365 nuevos infectados 282437 casos en total quedateencasa mirando cronicahd envivo youtube;2020-08-14 23:04:28+00:00;Anuncio_11;Buenos Aires, Argentina;
HernanMundo;6365 nuevos casos de covid19 282437 es el total de positivos 99 fallecidos en reporte vespertino msalnacion 5527 es el total de muertos coronavirus argentina;2020-08-14 23:04:24+00:00;Anuncio_11;Buenos Aires, Argentina;Neutral
cronica;uuuuuuultimomomento coronavirus en argentina parte oficial vespertino cifrasactualizadas masde199000recuperados conocetodoslosdetalles;2020-08-14 23:03:59+00:00;Anuncio_11;Buenos Aires, Argentina;Neutral
luulatorree;el coronavirus t saca el hambre is this mi oportunidad p ponerme r perra;2020-08-14 23:03:14+00:00;Anuncio_11;Buenos Aires, Argentina;
SergioChouza;hoy en argentina 6365 casos de coronavirus con 282437 totales se registraron 165 fallecimientos acumulando ya 5527 aflojo levemente hoy pero sigue en niveles muy altos empieza un nuevo fin de semana largo si no trabajas cuidate quedateencasa;2020-08-14 23:02:30+00:00;Anuncio_11;Buenos Aires, Argentina;
AlanLongy;ahora son 165 los muertos y 6365 los nuevos casos de coronavirus en el pais 4157 en pba 1012 en caba 190 en santa fe 165 en mendoza 144 en cordoba 133 en jujuy 118 en rio negro 106 en salta 100 en entre rios 686 es la ocupacion de camas de terapia intensiva en amba;2020-08-14 23:02:18+00:00;Anuncio_11;Buenos Aires, Argentina;
SomosConurbano;coronavirus cuadro de situacion bonaerense datos totales pba casos 175538 4157 hoy muertes 3156 letalidad 182 recuperaciones 120201 donaplasma test 473580 uti 1718 personas amba casos c 100 mil habitantes caba 2425 pba 977 dato matutino;2020-08-14 23:01:01+00:00;Anuncio_11;Buenos Aires, Argentina;
NAagencia;ahora se registraron 165 muertes y 6365 contagios de coronavirus en las ultimas 24 horas;2020-08-14 23:00:57+00:00;Anuncio_11;Buenos Aires, Argentina;
DanielaTurrado;6365 nuevos casos decoronavirus en argentina;2020-08-14 23:00:54+00:00;Anuncio_11;Buenos Aires, Argentina;
CAPITANDIGNIDAD;coronavirus como le fue a la argentina en comparacion con otros paises con aislamientos prolongados infobae;2020-08-14 23:00:08+00:00;Anuncio_11;Buenos Aires, Argentina;
ElNumeral_;la ley aprobada el 30 de julio se publico hoy en el boletin oficial bajo el decreto 6732020 la norma establece presupuestos legales minimos y regulariza esta modalidad laboral teletrabajo coronavirus mas en;2020-08-14 23:00:01+00:00;Anuncio_11;Buenos Aires, Argentina;
robertogiovag;6365 casos de coronavirus;2020-08-14 22:57:49+00:00;Anuncio_11;Buenos Aires, Argentina;
pipstoch;coronavirus argentina nuevos casos confirmados caba vs pba;2020-08-14 22:57:08+00:00;Anuncio_11;Buenos Aires, Argentina;
pipstoch;coronavirus argentina en las ultimas 24hs se realizaron 18501 test tasa de positividad 405;2020-08-14 22:55:16+00:00;Anuncio_11;Buenos Aires, Argentina;
pipstoch;coronavirus argentina 140820 cuarentena dia 148 hay 6365 casos nuevos total 282437 infectados activos 77905 dados de alta 199005 hoy 6571 fallecidos 5527 hoy 165 letalidad 196 hay 1718 pacientes en terapia intensiva record;2020-08-14 22:53:14+00:00;Anuncio_11;Buenos Aires, Argentina;
Karytana29;basta de tener a la gente encerrada y transmitir miedo asi no nos estan cuidando ya sabemos lo que tenemos que hacer y lo que no basta de esta cuarentenaeterna que solo genera mas pobreza mas enfermedades no coronavirus mas violencia de genero mas hambre y desempleo;2020-08-14 22:51:21+00:00;Anuncio_11;Buenos Aires, Argentina;
ElNumeral_;segun la ultima actualizacion de la situacion epidemiologica de covid19 en quilmes hay 12259 casos confirmados de coronavirus coronavirusargentina covid19 mas en;2020-08-14 22:50:30+00:00;Anuncio_11;Buenos Aires, Argentina;
