username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
Aguseze6;te odio coronavirus venia una semana sin fumar ahre le echaba la culpa;2020-03-19 00:22:04+00:00;Anuncio_1;Neuquén, Argentina;2020-03-19;
diancomch;ayer habian 65 infectados por coronavirus en argentina hoy son 97 confirmados el distanciamiento social y la higiene son el unico medio de prevencion para evitar que se siga propagando y entrar en zona critica somosreponsables;2020-03-19 00:04:47+00:00;Anuncio_1;Neuquén, Argentina;2020-03-19;
richardoagustin;mi vieja trabaja en el hospital y hay 31 respiradores los 31 ocupados que es lo que necesita la gente con coronavirus para poder respirar y ahora compraron 80mil pastillas abortivas para todo el pais vos me estas cargando bld y la salud los respiradores de donde lo saco;2020-03-19 23:53:36+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
_PabloBurgos_;promo 2020 pilares promo20 santafe argentina under cool anillo eventos freestyle invasion santafe argentina coronavirus en escuela pilares;2020-03-19 23:20:16+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
richardoagustin;el problemita que tenemos en argentina por el coronavirus es por los ignorantes que tenemos de politicos hermano cuando te enteraste que habia 10 casos cerra la frontera alquila un departamento ahi y metelos a todos que no salgan mas y se termina el problema;2020-03-19 23:02:00+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
soldmarcoo;al segundo dia en esa casa salgo a la calle p contagiarme coronavirus asi me muero rapido;2020-03-19 23:00:54+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
Anitaa_rdz;necesito que termine esta mierda del coronavirus y ver un reci de elcharcolaplata;2020-03-19 22:40:26+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
carmenborzone;hoy estuve muy en contacto con las vacas sofia 193 coronavirus time;2020-03-19 22:13:40+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
SosaaaaJ;llego a tener coronavirus y ripjuanlpc;2020-03-19 22:06:38+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
krinsuhr;che monotematicos me tienen re podrida hagan lo que se les cante el orto no entienden nada asi que se merecen todo el coronavirus del mundo si a vos que andas comprandote ropita en el centro en vez de estar en tu casa gil;2020-03-19 21:07:28+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
tinchi281;si hablamos de heroes tampoco olvidemos a los empleados de supermercados que tienen que soportar a la gente infumable y paranoica coronavirus;2020-03-19 20:27:29+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
AndreaZoff;quedandonos en casa minimizamos la posibilidad de que el coronavirus circule tenemos que cuidarnos al virus lo frenamos entre todos quedateencasa;2020-03-19 19:53:31+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
diego_chamot;dejalosestos se extinguen con el coronavirus jajaja se creen inmunes estos chetos del tohor;2020-03-19 19:50:44+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
mark1ng337;cuando se pase el coronavirus;2020-03-19 19:44:53+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
ottocristian20;si en este cuarentena no me mata el coronavirusme mata mi novia;2020-03-19 19:39:35+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
ErikaGiulianna;no viral por el coronavirus eh;2020-03-19 19:20:52+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
_AnahiCorrea;no se uds pero yo quiero que el reencuentro de friends tenga un capitulo doble de ellos haciendo la cuarentena por el coronavirus;2020-03-19 19:06:44+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
adanhbahl;estamos cuidando a nuestros trabajadores aquellos que tienen la enorme tarea de prestar los servicios esenciales en parana es importante que los vecinos sepan que estan siendo cuidados y es fundamental que se queden en sus casas para prevenir el coronavirus;2020-03-19 18:58:18+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
carlifornes;coronavirus los ministros de pedro y frederic controlan peaje con uniformes e instrumentacion para medir temperatura porque no trabajan como ministros que ahora hace falta;2020-03-19 18:49:19+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
ConcejoSantaFe;nuevas disposiciones por la emergencia sanitaria para prevenir la propagacion del coronavirus;2020-03-19 18:18:55+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
mario_raza;coronavirus no subia al cole porq todos los virus q habia arriba lo cagaban a pinas;2020-03-19 18:12:13+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
PatriciaOjeda5;coronavirus con que grupo sanguineo es mas probable contraerlo y con cual menos;2020-03-19 17:16:57+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
SosaaaaJ;che la gente que no se toma enserio lo del coronavirus;2020-03-19 16:06:17+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
czitazorzon;en tiempos de coronavirus el servicio del periodismo es el periodismo preventivo;2020-03-19 16:02:44+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
PatriciaOjeda5;coronavirus y cuarentena autores editoriales y plataformas ponen libros y audiolibros gratis en internet;2020-03-19 15:46:28+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
its_adribitch;coronavirus de ultima extingui a los portenos nomas no los quiere nadie;2020-03-19 15:42:13+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
PatriciaOjeda5;coronavirus estos son los 19 los vuelos internacionales programados por aerolineas argentinas;2020-03-19 15:26:35+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
echague_martin;clarito no al virus lo frenamos entre todos yomequedoencasa mequedoencasa coronavirus;2020-03-19 15:04:54+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
AguCachinn;entre a facebook por que estaba aburrido y dios santo casi me agarra coronavirus;2020-03-19 14:54:11+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
Camess8;protocolo de ingreso a somosresponsables quedateencasa coronavirus;2020-03-19 13:40:36+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
FCJS_UNL;coronavirus informacion sobre las carreras de posgrado de la fcjs continuan abiertas las preinscripciones online hasta el 31 de marzo estan suspendidas la entrega de documentacion y la atencion al publico en la secretaria de posgrado info;2020-03-19 13:34:39+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
vicocugini;silenciando la palabra coronavirus en 3 2 1;2020-03-19 13:27:51+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
GMALFARO;ultimo parte del minsaludsantafe con respecto al coronavirus;2020-03-19 12:23:40+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
andiyossen;el exentrenador de colon julio comesana en cuarentena por coronavirus hasta el 31 de mayo habia enfrentado a flamengo en el corto plazo;2020-03-19 12:00:52+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
antogautero;te afecto el coronavirus;2020-03-19 11:26:57+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
MarioCaffaro;ahora x el4topoderlt10 elministro de trabajo robertosukerman sobre la situacion laboral por el coronavirus cada ambito del estado deben dictar sus medidas la provincia esta copiando lo de nacion senala;2020-03-19 10:46:22+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
serveg69;la oms advierte que el coronavirus tambien es un riesgo para los jovenes;2020-03-19 10:38:28+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
MarioCaffaro;el procurador penitenciario de nacion francisco mugnolo recomendo la elaboracion de protocolo para prevencion del coronavirus a fin de garantizar la salud y proteccion de detenidas pidio a las autoridades tomar las medidas de higiene y salubridad en dependencias de detencion;2020-03-19 09:50:38+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
Veroensinas;pareja de santafesinos mochileros consulto anoche en hospital iturraspe por sospecha de coronavirus la mujer de 20 anos tenia fiebre dificultad para respirar y tos tras el viaje por bolivia chile uruguay y peru y quedo aislada el joven de 23 anos hara cuarentena en su casa;2020-03-19 09:05:17+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
hellboy_xyz;extrano a mis amigos maldito coronavirus;2020-03-19 06:29:12+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
Romi80831565;ymatando el tiempoy tambien pensando cuando un reci en santa fe pero con toda esta mierda del coronavirus sera en un futuro re lejano lpm;2020-03-19 04:27:26+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
nicolini_norma;coronavirus santa fe capital bajan pasajeros q vienen de brasil no en la terminal y evaden controles solo declaracion jurada el litoral pasajeros provenientes de brasil sin controles via ellitoral;2020-03-19 03:33:29+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
antogautero;el senor presidente podria hacer una cadena nacional advirtiendo a la gente q el coronavirus ataca el sistema respiratorio y no el sistema digestivo si no no se explica xq compran tanto papel higienico;2020-03-19 03:24:57+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
majitoviglione;pronostico sobre coronavirus en argentina 60000 casos 4000 muertos;2020-03-19 03:05:19+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
SebyGomez1;en el dia de la fecha se confirmaron 19 casos mas de coronavirus y una muerte de un hombre de 64 en lo cual hay un total de 97 infectado y 3 muerto esto no es una broma gente por favor se mas responsable y quedate en tu casa;2020-03-19 03:00:27+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
ZelarrayanAlba;guillelobo quiero que averigue cual es protocolo de manejo de cadaveres con coronavirus se le comunico a las empresas funerarias cuanto tiempo dura en virus vivo despuea de morir una personas;2020-03-19 02:41:50+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
LuceroAriza1;capaz muera y no de coronavirus;2020-03-19 02:40:50+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
ZelarrayanAlba;me gustaria que alguien pregunte que hacemos con los cadaveres hay protocolo y cual es para las personas que mueren con coronavirus cuanto tiempo dura el virus despues de muerto una personael empleado de salud tiene los elementos de bioseguridad bastababy;2020-03-19 02:29:01+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
tramitargestori;coronavirus italia registra el mayor numero de fallecidos para un pais en un dia coronavirus;2020-03-19 02:27:55+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
valeria_ysas;gente sepan que se contagian de coronavirus al tacto alguien que este infectado va estar internado y aislado dejen de comerse el coco no esta mal cuidarse igual;2020-03-19 02:27:26+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
Tebann;el corona virus es menos toxico;2020-03-19 01:50:31+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
0smaRios;acabo de ver una propaganda respecto al coronavirus si no te beso es por que te quiero re en esa;2020-03-19 01:19:22+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
EstaniRamirez;es normal comer 12 veces al dia si no me mata el coronavirus me termina matando otra cosa;2020-03-19 01:02:40+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
FiamaGarcia2;ay vieron q terrible el coronavirus;2020-03-19 00:34:58+00:00;Anuncio_1;Paraná, Argentina;2020-03-19;
ORLANDOMORAES2;porque eso ya no tenemos bastante con el coronavirus;2020-03-19 23:55:07+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
RicitosDelOro;que hace cuervotinelli agarra su avioncito sale desde la provincia con mayoria de casos de coronavirus y viene a chubut donde hay cero infectados quedateencasapelotudo;2020-03-19 20:25:29+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
GorilaFerreira;los que se llevaron detenido a juan grabois van a tener que banarse en lavandina otra que coronavirus;2020-03-19 18:56:14+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
LydiaCocha1;apoyemos a los comercios chicos compra en el comercio de tu barriocoronavirus coronavirusargentina buenjueves;2020-03-19 17:58:11+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
tatidambrauskas;coronavirus arcioni lo utiliza contra la docencia de chubut;2020-03-19 16:01:17+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
FMGenRadaTilly;estimados socios y usuarios atento a la situacion general que se esta viviendo con el problema del coronavirus en nuestra provincia nos vemos obligados a solicitar la maxima colaboracion a nuestros socios y;2020-03-19 14:58:24+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
soyleomoreyra;183 es mi cumpleanos cumplo la cuarentena para cuidarme y cuidar a todos pero veo la realidad de chubut gobiernochubut arcionimariano miles de familias sin sueldo de febrero y sufriendo en pleno coronavirus;2020-03-19 02:52:45+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
maribelmora26;todo lo planeado hasta ahora iba bien pero de golpe japish del coronavirus;2020-03-19 01:49:24+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
FMGenRadaTilly;tenes sintomas tenes dudas coronavirus en rada tilly;2020-03-19 01:28:48+00:00;Anuncio_1;Comodoro Rivadavia, Argentina;2020-03-19;
LucasPlay1901;marce volve con lo de antes con las jodas camaras ocultas parodias chistes etc ahora no por el tema del coronavirus pero tarde o temprano volve con el viejo formato;2020-03-29 23:58:19+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Gisela_GSC;820 los infectados y 20 muertos en argentina al dia de hoy 29marzoitalia hace un mes exactamente tenia 1108 imfectados y cuantos lleva al dia de hoy 97689 casos y 10779 muertos entendelo por favor quedateencasa encuarentena coronavirus covid19 buendomingo;2020-03-29 23:54:29+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
gmaps360;argentina coronavirus domingo 29 marzo confirmados 75 nuevos casos total 820 casos en el pais;2020-03-29 23:53:50+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
JCCERUTTI;que raro tono de tu tuit yo soy abogado no quien decide las soluciones intempestivas de las empresas que echaron al personal apenas empezo el coronavirus no actuaron de acuerdo a la ley y al sentido de cuidarnos hay otras soluciones saludos;2020-03-29 23:53:42+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
PatoMalmoria;en medio de una pandemia la gente sigue peleando por politica el odio que tiene mucha gente es mas letal que el mismisimo coronavirus pobres nadiesesalvasolo;2020-03-29 23:52:16+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
lirondelle1984;mabuddytango iran tacha del terrorismo medico las sanciones de eeuu contra iran en medio del brote del coronavirus y exige a otros a dejar de ser complices de washington;2020-03-29 23:52:11+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
CarlosE18759442;te comento es la moreguera de la ciudad de buenos son los que retiran los cadaveres con muerte dudosa y no lo puede retirar sin estar un medico y orden judicial ademas hay protocolos para casos de coronavirus ningun personal policial retira un cuerpo;2020-03-29 23:51:05+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
ezebacher;este tweet es solo para recordarte que esta pendiente la cena de shabbat post coronavirus;2020-03-29 23:46:38+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
JorgeVoytovich;domingo 29 de marzo 75 nuevos casos de coronavirus en total son 820 casos de infectados 20 fallecidos quedateencasa;2020-03-29 23:43:55+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Silvia_Esteban7;argentina buendomingo coronavirus en la argentina traen a mas de 90 medicos y enfermeros de europa para ayudar en la pandemia;2020-03-29 23:42:33+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
selenatejerina;que se acabe el coronavirus choto asi puedo salir de una vez;2020-03-29 23:42:25+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
cristianucr8;el coronavirus nos hace ver la realidad del conurbano gugalusto;2020-03-29 23:41:34+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
hersdominguez;argentina una vez superada la pandemia del coronavirus resulta imperioso repensar y redisenar el gran buenosaires en todo sentido necesitamos y nos merecemos algo mejor;2020-03-29 23:40:51+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
LuliWalls;amar al projimo en tiempos de coronavirus;2020-03-29 23:38:58+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
FernandoPoyo1;mi pareja es de ahi y ayer me decia que ellos estaban libres de coronavirus jaja ahora mi revancha;2020-03-29 23:38:06+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Aguss_Mastra;creo que esta noticia se nos paso de largo pero el ministro de finanzas de alemania se suicido debido a la preocupacion por el impacto economico del coronavirus;2020-03-29 23:37:23+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
PincenTitan;y con eso el bicho no entra a las casas a infectar a la gente porque se hace bueno chile coronavirus covid19 covid19chile;2020-03-29 23:31:11+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Csrmen88232741;coronavirus en argentina registran otro muerto y 75 nuevos casos;2020-03-29 23:31:02+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Gonzaa_caba;tiene q haber un tiktok asi viste cuando escriben bueno asi y q diga coronavirus we;2020-03-29 23:24:52+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
SebaDaVinn;pensar que si no fuese por la pandemia y la cuarentena estariamos cenando unos sabrosos noquis en lo de mattyutoshi basta google calendar de recordarme todos los planes y laburos que perdi por culpa del coronavirus;2020-03-29 23:19:41+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Cris_noticias;75 nuevos casos de coronavirus en argentina el total se eleva a 820 contagiados es triste decir que fallecio otra persona llevando a 20 el numero de victimas fatales en el pais era un hombre de 58 anos con enfermedad pulmonar obstructiva precedente covid19;2020-03-29 23:08:48+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
FranFrias14;nada que ver muchachos no inventen los macristas apoyamos las medidas de prevencion contra el coronavirus como la cuarentena obligatoria pero nunca nadie dijo que vamos a apoyar un gobierno rodeado de corruptos e impresentables por favor no malinterpreten;2020-03-29 23:07:57+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
RibarolaGonzalo;dudo que en argentina tengamos solo 820 casos de coronavirus;2020-03-29 23:06:23+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
ana0232;el tipo de muerte que deja el coronavirus es funcional al neoliberalismo ricardo aronskind marcaderadio;2020-03-29 23:04:05+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
ManuxFossati;urgente alerta argentina coronavirus hay 75 nuevos casos en el pais y ya se detectaron 820 infectados total fallecidos 20;2020-03-29 23:03:38+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
julicaamano;la cuarentena provoca que las minas se pajeen viendo jugadores de futbol haciendo empanadas cuarentena coronavirus;2020-03-29 23:02:40+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
carfer410;chupate un caramelo de corona virus chanta;2020-03-29 23:02:34+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Tato_Aguilera;oficial 75 nuevos casos ya son 820 en total con 20 muertos por el coronavirus en la argentina;2020-03-29 23:02:15+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
matiasxmartin;comenten rt o simplemente observen coronavirus;2020-03-29 23:00:15+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
clauguebel;75 casos nuevos de coronavirus en argentina;2020-03-29 22:59:24+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
patriciogiusto;coincido sobre todo para los grandes gurues que recien empezaron la palabra coronavirus en sus pronosticos hace dos semanas;2020-03-29 22:55:42+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
mauricio1cr;en epocas de coronavirus covid19 no perdamos de vista los otros factores de riesgo para nuestra salud eliminemos cualquier lugar donde puedan crecer larvas de mosquito potencial transmisor de denguehemorragico;2020-03-29 22:53:05+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
lauradh98;necesito que todo esto termine y conseguir un laburo para comprar todo lo que necesito puto y maldito corona virus;2020-03-29 22:50:50+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
laurapalma_16;que parte de que si tengo coronavirus me aislan salame no seas cabeza de caca y mira mas haya de esta mierda del corona miedo;2020-03-29 22:50:05+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
christilcara;columna dura y realista de eduardoyeyati y andresmalamud gtgt coronavirus como y cuando salir de la cuarentena;2020-03-29 22:48:16+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
alexbedo1000;coronavirus como y cuando salir de la cuarentena;2020-03-29 22:48:07+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
MarioPonceAr;coronavirus lanacion clarincom perfilcom laprensaar infobae min salud dice q aplicando testos crecera cant de contagiados error ahora estan contagiados que no lo sabemos es el acierto que fargosi romeromarcelo63 feriglesias wolffwaldo pablolanusse saenzricardo;2020-03-29 22:46:35+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
cristianbaelish;que emocion se acercan las pascuas el kinder debe venir con un coronavirus de plastico para armar;2020-03-29 22:45:20+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
AldiBarrionuevo;llegue de la clinica y me llegaron literalmente 5 mensajes diciendome que ahi fallecio un hombre por coronavirus no estaba en panico hace unos minutos;2020-03-29 22:42:14+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
rosariob11;los medios peor que nunca basta ir a comprar y ver el desastre que es la inflacion lo del coronavirus todavia no vimos nada y x el bien de todos ojala que no sea como se esperao seaque apoyan;2020-03-29 22:42:04+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
BocaPasionTotal;coronavirus lorena benitez la futbolista de boca que no duerme para llevar alimentos a los comedores aplausos nota del colega rparrottino bocapasiontotal;2020-03-29 22:32:36+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
ezedamianok;por una tarifa de franquicia minima recibira un par de guantes de latex un bote de alcohol en gel y un folleto con las preguntas mas frecuentes que escuchara incluyendo quien es el coronavirus y que esta haciendo aqui at barrio piedrabuena;2020-03-29 22:31:26+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
patriciogiusto;importante sobre el gravisimo error que se esta cometiendo en los paises de occidente de no usar barbijos ya lo he destacado anteriormente escuchar a los que realmente saben que ya lucharon exitosamente contra el coronavirus buendomingo encuarentena;2020-03-29 22:25:13+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Heectz;hiciste el coronavirus creo;2020-03-29 22:23:04+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
AlertasTransito;que barbijo uvita mascarilla tetra coronavirus en gran buenos aires;2020-03-29 22:20:43+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Mendiccini;che si el jabon mata el covid19 por que no nos tomamos un detergente coronavirusenargentina coronavirus;2020-03-29 22:19:25+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
carguipel;quedateencasa en epoca de coronavirus y cuarentena en febrero de 1976 fallecio oscar suarez futbolista de temperleyok victima de paludismo luego de realizar una gira por zaire viejotaura pedromingo centrojas nestorbova jorgevi53526461 norchialbo;2020-03-29 22:13:47+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
PatitoReo;moriria de coronavirus por verlo cosita hermosa;2020-03-29 22:12:15+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
masqumano;cuarentena obligatoria por el coronavirus la batalla por las camas los test y el aplanamiento de las dos curvas via hbonanata;2020-03-29 22:08:57+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
MajoseActriz;este virus a cambiado mi forma de ver mi futuro quiero vivir el momento y decir a todos lo mucho que los quiero ya que ahora pienso si los afecta el coronavirus quizas no los vea mas soy grande y quiero disfrutar lo que me resta de vida;2020-03-29 22:08:12+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
JNarcy;hola companero gustavomenendez mi amigo rafael de tucuman llego solo de viaje con coronavirus y esta internado y aislado en el hospital heroes de malvinas de merlo no tiene ropa porque sus valijas quedaron en ezeiza alguien podra acercarle lo que necesita por favor;2020-03-29 22:07:32+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
armesillaconde;29 de marzo de 2020 el mundo se encuentra sumido en una pandemia global el coronavirus que provoca neumonia aguda bajas defensas y muerte los ciudadanos recluidos en sus casas sin poder salir no pueden abrazarse besarse ni darse la mano ciberpunk;2020-03-29 22:06:19+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
totabonanno;al que no lo mate el coronavirus lo va a matar un infarto de loa perjuicios economicos que trae esto sr alferdez por que ya que no tienen solucion para ambas cosas no deja que cada argentino elija de que quiere morir edufeiok danisantibaniez jonatanviale bonelliok;2020-03-29 22:02:59+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
VillaBallester1;unidosporargentina todos juntos contra el enemigo coronavirus notenespasaporte fueradearg buendomingo;2020-03-29 21:57:44+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
Azamadictos;desliza y ve como somos felices en la peluqueria a pesar del coronavirus antes de la cuarentena malluland atomota011 aiivi love lol colegas friendship friends family;2020-03-29 21:57:13+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
patriciokelly;este caso no deberia arreglarse con multa sino con prision efectivacoronavirusargentina coronavirus en argentina prision y una multa millonaria para un empresario que violo 14 veces la cuarentena via lanacion;2020-03-29 21:51:08+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
90210Alvaro;de cuando se podia salir a la calle coronavirus quedateencasa yomequedoencasa argentina buendomingo aburrido starwars geek nerd monserrat;2020-03-29 21:50:09+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
PedroAriasOk;antes del coronavirus era un tipo normal que metia una nota dia por medio ahora es un animal que te ataca cada media hora por twitter instagram whatsapp y te recuerda que huracan era algo real antes del apocalipsis;2020-03-29 21:38:03+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
ALETEMP;el mapa de infeccion de coronavirus en todo el continente miren a eeuu todo dicho;2020-03-29 21:36:37+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
diegorinaldi;telemedicina teleconsulta y telepresencia que significa cada una como implementarlas facilmente y el porque de su importancia en este momento by ops coronavirus covid19 telemedicina teleconsulta telepresencia;2020-03-29 21:35:30+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
miliaguirres;noooooooooooo termina el coronavirus y voy jajajajajaja;2020-03-29 21:31:51+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
maqulyna;alferdez si no me mata el coronavirus me mata la depresion y tristeza por no ver a mi novio;2020-03-29 21:27:49+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
jjlarrea;inteligencia emocional y home office como gestionar la inteligencia emocional y el home office en tiempos de coronavirus;2020-03-29 21:27:32+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
alem_ruben;se imaginan si a un infante de marina le ofrecieran ir a combatir sin municiones seguramente responderia una cosa es la vocacion y otra que te tomen de estupido esto lo digo por los trabajadores sanitarios que tienen que luchar contra el coronavirus sin proteccion;2020-03-29 21:23:49+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
eleremil;el pobre corona virus que se le atreva al coqui revienta fulminado;2020-03-29 21:17:33+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
FelipeTrujillok;le acabo de escribir a mi ex maldito coronavirus ojala que se pudra en el infierno;2020-03-29 21:15:54+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
sonia_seo;entregate arpia nicolas maduro el sueno de pablo escobar y su entrega a rusia y china en tiempos de coronavirus infobae;2020-03-29 21:09:58+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
mdossantos27;para los que se quejan por estar aislados 10 dias en su casa les dejo mi relato de la odisea del teniente david steeves para que sepan lo que es estar solo coronavirus cuarentenatotal;2020-03-29 21:09:13+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
sonia_seo;coronavirus en la argentina hubo dos muertes pero la cantidad de casos diarios bajo casi la mitad;2020-03-29 21:07:20+00:00;Anuncio_2;Buenos Aires, Argentina;2020-03-29;
