username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
lucajmartinez11;del coronavirus vamos a salir de la corrupcion no;2020-08-14 14:02:05+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
GPSTaller;y recorda mantener distanciamientosocial nos cuidamos entre todos es mejor coronavirus covid19 pandemia tomateloconcalma scanners spcmax spctruck condistelec tallermecanico autos argentina gpstaller buenfinde quedateencasa;2020-08-14 14:01:19+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
sixxday;la prohibicion de despidos en plena crisis sanitaria se acordo con los bonistas y la inflacion tiende a la baja tambien la cantidad de muertos por coronavirus son bajos y argentina produce la vacuna;2020-08-14 14:00:52+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
nciudad;reporte en el ultimo reporte de coronavirus diario informaron que hubo 28 muertos por la enfermedad lo que elevo a 1710 el total de fallecidos en el distrito y a 74610 los infectados desde la llegada de la pandemia al pais en marzo ultimo;2020-08-14 14:00:01+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
NoticiasCactus;coronavirus voluntaria para la prueba de la vacuna escuche la noticia y me parecio que habia que hacer algo por zuranog;2020-08-14 13:59:57+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Fruticienta;yo ya no se como hacer prefiero que se agarre coronavirus antes que matarlo con mis propias manos;2020-08-14 13:58:26+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
VamosCiclonSL;buenas noticias para sanlorenzo los jugadores que compartian burbuja con luis sequeira aislado por coronavirus dieron negativo al serologico y trabajar con normalidad en ezeiza;2020-08-14 13:54:56+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
CronicaTV;tremendo murio a causa del coronavirus y le robaron toda la ropa en la clinica hablamos con brenda hija de la victima quedateencasa informate con danigret73 y anabeliacerezo en tiemporeal envivo youtube;2020-08-14 13:54:19+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
airebonaerense;airebonaerense deportes con nicobozza el jugador de aldosivi lucas villalba dio positivo en coronavirus;2020-08-14 13:53:46+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
TimingPolitico;crescenti siempre estuvo en la primera linea de lucha encabezo operativos muy recordados como el de la tragedia de cromanon y once y actualmente da pelea en la lucha contra el coronavirus;2020-08-14 13:51:28+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
fallinsshawn_;para mi le hace frente al corona virus y lo caga a bifes;2020-08-14 13:51:15+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
BienInformados;coronavirus el ministerio de salud porteno brindo detalles sobre la situacion sanitaria;2020-08-14 13:50:32+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
2712Andrea;desaparecio al coronavirus asi como ha desaparecido testigos;2020-08-14 13:49:46+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
estacionaz;sociedad murio por coronavirus el jefe de enfermeria del hospital evita;2020-08-14 13:49:28+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
delta903fm;ciudadanocomun stecher el problema se puede resolver y controlar pero no hay que creer que porque esta la vacuna se pueden relajar los cuidados horaciocabak luciarbosch diegokol situacion del coronavirus en la argentina;2020-08-14 13:48:37+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
delta903fm;ciudadanocomun stecher hay que mantener todas las medidas de distanciamiento social el uso de tapabocas y el lavado de manos la mejor medida es el distanciamiento social horaciocabak luciarbosch diegokol situacion del coronavirus en la argentina;2020-08-14 13:48:08+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
radioahijuna;covid19 la vacuna contra el coronavirus se fabricara en argentina opinan jpstagnaro lozanomarioe fedepineiro3 y leda guzzi;2020-08-14 13:47:07+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
MEugeCoronado;la ciudad registro una semana entera con bajas en los casos de coronavirus lo anuncio el ministro de salud porteno fernan quiros que aclaro que ya habia sucedido antes y pidio prudencia;2020-08-14 13:46:55+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
cincodiasweb;oms no se han registrado casos de transmision de covid19 en la comida luego de que china indicara q descubrio particulas del nuevo coronavirus en alitas de pollo importadas de brasil la oms afirmo que no hay evidencia de q la covid19 se transmita a traves de la comida;2020-08-14 13:45:03+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
paulokablan;despiden a un heroe fallecio por coronavirus el jefe de enfermeria del hospital evita de lanus;2020-08-14 13:45:00+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
primereandoweb;de las 135 localidades que existen en el territorio bonaerense unicamente tres son las que lograron evitar al coronavirus;2020-08-14 13:44:15+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
lanoticia1;macarena posse la hija del intendente de san isidro dio positivo de coronavirus y permanece en aislamiento;2020-08-14 13:40:32+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Turismo530;pelea masiva en una playa belga con heridos y detenidos un grupo de jovenes se resistia a cumplir el protocolo sanitario coronavirus;2020-08-14 13:35:26+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
vladercu;antes del coronavirus tambien nunca cerca y ni la mires;2020-08-14 13:35:04+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Agenhoy;el dueno del grupo al que pertenece la empresa mabxience que producira el principio activo de la vacuna contra el coronavirus de la universidad de oxford en argentina senalo que el pedido de astrazeneca fue que hagan la produccion a riesgo;2020-08-14 13:34:00+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
georginaelus;coronavirus identifican cuatro tipos de dolor de cabeza entre los sintomas asociados a traves de buenavibraes;2020-08-14 13:33:43+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
delta903fm;ahora en ciudadanocomun daniel stecher jefe de la division infectologia del hospital de clinicas horaciocabak luciarbosch diegokol situacion del coronavirus en la argentina;2020-08-14 13:32:59+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
joserocha72;mentirosa serial sos lo peor de bolivia con arrogancia matas mas gente q el coronavirus delincuente;2020-08-14 13:32:03+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
parabuenosaires;coronavirus la ciudad registro una semana entera con descenso de casos;2020-08-14 13:30:19+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
bieinoticias;al momento la cantidad de personas fallecidas es de 5428 coronavirus;2020-08-14 13:29:54+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
CronicaTV;aumentan los casos de coronavirus en el pais;2020-08-14 13:29:32+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Hanzoblade;gines el mismo que dijo que habia que preocuparse por el dengue mas que por el coronavirus porque aca no iba a llegar;2020-08-14 13:28:10+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
elcarpo;confirman 66 nuevas muertes por coronavirus en las ultimas horas;2020-08-14 13:23:47+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
LanzillottaOk;los test serologicos dieron negativos y la burbuja que integra luis sequeira positivo de coronavirus ya se entrena normalmente en ezeiza sanlorenzo;2020-08-14 13:22:02+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Abduzcan__;esta a un paso de decir que bill gates creo el coronavirus para destruir todos y vender la vacuna hecha a base de fetos ya;2020-08-14 13:20:40+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
lmartinezlammer;coronavirus el gobierno porteno registro esta semana un descenso de casos y menor ocupacion en los hospitales infobae;2020-08-14 13:17:56+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
fedkukso;este escenario de la enfermedad x disease x fue puesto en marcha en 2014 por entonces sarah gilbert desarrollo una vacuna para el mers producido por otro coronavirus en ese caso tambien uso un adenovirus de chimpance como vector caballo de troya;2020-08-14 13:17:14+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
radiognoticias;suman 5246 los muertos por coronavirus en argentina;2020-08-14 13:17:03+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Una_mamerta_mas;se salvo el coronavirus;2020-08-14 13:16:28+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
primereandoweb;la iniciativa impulsada por el ejecutivo bonaerense contempla una autorizacion para tomar deuda por us 500 millones y por 28000 millones se busca mitigar las consecuencias economicas producidas por el coronavirus;2020-08-14 13:15:16+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
LallaBigoni;conocida que trabaja en aeropuerto coronavirusen la casaningun contacto contagiado;2020-08-14 13:12:11+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
EmiBlancoo;como es que le tienen mas miedo de agarrarse coronavirus en una clinicahospital que juntarse con sus amigos sin barbijo ni distancia social;2020-08-14 13:10:46+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
LiderNews;coronavirus son 13 los sospechosos en el distrito y uno activo;2020-08-14 13:10:05+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
LallaBigoni;conocidos en bariloche madre 45 hija de 15coronavirus 1 semana en un hotel abuela con epoc y oxigeno permanente hermana de 17 ningun contagiommmmm;2020-08-14 13:10:02+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
bieinoticias;el ministro de sanidad salvador illa informo las nuevas medidas de control y prevencion contra el coronavirus espana;2020-08-14 13:09:12+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
LallaBigoni;los muertos esta por verse si son por coronavirus cosa que ya dudo;2020-08-14 13:07:18+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Rivadavia630;gustavosaenzok en alguientienequedecirlo fui sospechoso de coronavirus por venir de un lugar de circulacion comunitaria del covid me hice un hisopado y dio negativo con edufeiok y equipo por rivadavia630;2020-08-14 13:06:59+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
ElPaisDigitalOK;coronavirus por que ventilar los espacios cerrados previene la transmision del virus;2020-08-14 13:06:53+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
iamnoticias;confirmaron 66 nuevos muertos en argentina por coronavirus;2020-08-14 13:06:14+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
DiegoCBe;dificil senalar el pico como con el coronavirus en pba cada vez se pone mas algido;2020-08-14 13:05:59+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Abril7;la muerte por coronavirus de la enfermera de 32 anos dio su vida intentando salvar a los demas infobae;2020-08-14 13:04:36+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
ninareches0;hoy siento que tengo coronavirus;2020-08-14 13:04:14+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
FlorScavino13;ahora seguimos con el postdetectar en belgrano y colegiales acompanando como siempre a los equipos de salud busqueda de contactos estrechos casa x casa covid19 coronavirus buenosdiasatodos;2020-08-14 13:03:23+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
NaCaprov;opinioncoronavirus especialistas analizan la vacuna de oxford contra el covid19 que producira el pais;2020-08-14 13:01:49+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
gcba;coronavirus consulta el ultimo informe actualizado en;2020-08-14 13:00:58+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
r_cooperativa;coronavirus andreagentil dialogo en abrireljuego770 del tratamiento de los medios sobre el virusgt;2020-08-14 13:00:12+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
abiliocucv;suspendido transporte publico en bocono por casos de coronavirus ahora la falta de gasolina en bocono la llaman coronavirus;2020-08-14 12:59:13+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
contenidostvy;acabo de ver vacuna contra el coronavirus en argentina las claves haga clic ver tambien;2020-08-14 12:52:52+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
ecomedios1220;el presidente alferdez anunciara hoy al mediodia como continuara el aislamiento social preventivo y obligatorio dispuesto por la pandemia de coronavirus una vez que finalice la actual etapa que rige hasta este domingo informo oficialmente la casa rosada;2020-08-14 12:52:03+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
alejo_rules;por mas messista que puedo tengo que ser necio para no darme cuenta que hoy el bayern es el favorito y tiene con que hacerle mucho dano a los cules messi coronavirus ucl bayernmunich fcbarcelona;2020-08-14 12:47:33+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
georginaelus;fibromialgia fatiga cronica y coronavirus lo que debes saber a traves de buenavibraes;2020-08-14 12:47:21+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
FlorBallarino;reporte matutino coronavirus msalnacion 266072 casos confirmados 7498 ayer 813 en amba 23 cordoba y 22 jujuy 608 casos cada 100 mil hab 37 la edad mediana 67 son trabajadores de la salud 5428 personas fallecidas 66 desde el reporte de anoche;2020-08-14 12:46:50+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
GERMANFAVIER;feliz dia camaradas se conmemora en reconocimiento a erica bercich primer mujer policia caida en acto de servicio diadelamujerpolicia mujeres policia cuarentena homenaje coronavirus felizfinde;2020-08-14 12:45:46+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
ecomedios1220;en medio de su propia segunda ola de contagios francia extendio hoy la lista de paises cuyos residentes requieren un test de coronavirus previo para ingresar al pais y sumo a seis latinoamericanos argentina mexico colombia chile costa rica bolivia y la republica dominicana;2020-08-14 12:45:45+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
FutbolXL_;el olympique marsella de los argentinos benedetto y balerdi iba a disputar un amistoso hoy versus stuttgart el mismo fue suspendido luego de que los franceses detectaran casos sospechosos de coronavirus dentro del staff de trabajo y jugadores;2020-08-14 12:44:54+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
herrerarubenom1;pregunto a los que saben porque otros paises desciende el contagio y nosotros todavia no llegamos al pico alberto fernandez anunciara la nueva etapa de cuarentena en medio de un clima de preocupacion por el aumento de casos de coronavirus infobae;2020-08-14 12:42:12+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
SebaHGarcia;esto es lo mejor que lei sobre la preocupante situacion que vivimos por el coronavirus en argentina;2020-08-14 12:41:23+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
BAProvincia;informe diario de la situacion del coronavirus en la provincia al dia 14 de agosto para mas informacion ingresa aca;2020-08-14 12:41:09+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
cristianbalbo;en espana prohiben fumar en la calle en pandemia coronavirus covid19;2020-08-14 12:40:54+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
IngMiguelPonce;nuevaola gt ultimas noticias del coronavirus en directo el ministro de sanidad el botellon esta prohibido tienen que aplicarse las sanciones en cada comunidad convencionucr ucrnacional ucrcapital a traves de elpaisamerica;2020-08-14 12:39:42+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
bieinoticias;envivo bieitv reporte diario desde el ministerio de salud sobre el coronavirus carlavizzotti alesalvacosta msalnacion miralo tambien por;2020-08-14 12:37:34+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
MarciaCarmo1;o teatro solis do uruguai voltou a funcionar estava fechado como prevencao contra o coronavirus luego de mas de 150 dias nuestra farola se vuelve a encender este jueves 13 de agosto daremos comienzo a una nueva etapa de nuestra historialtpgt;2020-08-14 12:34:08+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
NAagencia;internacionales casi 21 millones de contagiados por coronavirus en todo el mundo y mas de 760 mil fallecidos;2020-08-14 12:30:00+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
r_cooperativa;coronavirus la autoridad siempre es la fuente que uno consulta respetemos al especialista que sabe del tema andreagentil en abrireljuego770;2020-08-14 12:28:49+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
r_cooperativa;coronavirus ahi vemos el tema de la infodemia que es la epidemia de noticias falsas andreagentil en abrireljuego770;2020-08-14 12:28:25+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
r_cooperativa;coronavirus se ha caido en excesos se piensan que por leer dos noticias o un cable saben del tema andreagentil en abrireljuego770;2020-08-14 12:27:45+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
alfathe;cristina kirchner con las elecciones en bolivia y la vacuna del coronavirus sobre la mesa reunion con los representantes del frente de todos en el parlasur a traves de pagina12;2020-08-14 12:26:50+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
delta903fm;wakeupteam alberto crescenti ahora la responsabilidad es nuestra tenemos que cumplir con el uso de barbijo el distanciamiento social y el uso del barbijo maurofederico solrgarnica diegokol sobre la extension de la cuarentena por coronavirus;2020-08-14 12:24:45+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
elcarpo;coronavirus exigen un hisopado a los argentinos que quieren ingresar a francia;2020-08-14 12:23:47+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Late931Oficial;entreamigos dra lucia cavallaro presidenta de la sociedad argentina de virologia produccion de la vacuna contra el coronavirus en argentina virologiaarg nandorodok robertozarlenga late931oficial;2020-08-14 12:22:11+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
NoticiasCactus;coronavirus en moron informe epidemiologico del distrito;2020-08-14 12:17:53+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
higaevaperonsm;situacion de coronavirus en prov de bsas al dia de la fecha covid19;2020-08-14 12:17:20+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
clorincom;coronavirus en lomas superiona la verdura de la carcelita para septiembre;2020-08-14 12:16:07+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
ciudad_magazine;alerta 10 coronavirus el medico de gimnasia cree que maradona no deberia ir a las practicas por precaucion;2020-08-14 12:15:00+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
monngonzaleez;coronavirus nos arruinaste la vida;2020-08-14 12:12:41+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
stevenredskin;menos mal supero el coronavirus necesitamos que empiece a pagar por todos sus crimenes y colombia salga de ese virus llamado uribismo;2020-08-14 12:11:13+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
marielfitz;coronavirus como le fue a la argentina en comparacion con otros paises con cuarentenas prolongadas;2020-08-14 12:09:40+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
AlejandroKafka;sebrelli y fernando iglesias con covid 19 pobre coronavirus;2020-08-14 12:09:17+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
chango700;lo que no se dice cuando se habla sobre el anuncio de alberto sobre la vacuna contra el coronavirus opinion por adrian simioni a traves de tribunacomar;2020-08-14 12:07:36+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Marceladalsasso;tuve coronavirus despues de dada de alta quise hacerme chequeos de corazon y pulmones mi medica me atendio y me hizo las ordenes pero despues ninguna institucion queria hacerme los analisis me costo muchisimo que me atiendan;2020-08-14 12:04:16+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
CronicaTV;el coronavirus no se transmite a traves de los alimentos;2020-08-14 12:02:02+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
GJP1958GJP;la nacion coronavirus en la argentina alberto fernandez evaluo con los gobernadores volver a un aislamiento mas estricto en 11 provincias es hora de mandarlo al carajoun inutil;2020-08-14 12:01:54+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
GPSTaller;y a veces cuesta explicarle al cliente que su auto palmo tenes que poner la mejor cara coronavirus covid19 pandemia tomateloconcalma scanners spcmax spctruck condistelec tallermecanico autos argentina gpstaller buenfinde quedateencasa;2020-08-14 12:01:19+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
UPCNCongreso;coronavirus nuestro secretario de cymat rodrigo azcona nos explica las recomendaciones para atencion al publico y recepcion o entrega de mercaderia que incluye el protocolo unificado contra el covid19 de diputadosar;2020-08-14 12:00:55+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
canillitapp;mexico coronavirus francia agrego a argentina mexico y colombia a la lista de paises a los que exigira un pcr para ingresar a su territorio;2020-08-14 12:00:01+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
canillitapp;coronavirus coronavirus bruselas acuerda con dos farmaceuticas la compra de 500 millones de futuras vacunas contra el coronavirus;2020-08-14 12:00:00+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
argonzalez89;union europea firmara un acuerdo con astrazeneca azn para la adquisicion de 300 millones de dosis de la vacuna que estan desarrollando contra el coronavirus el mismo incluye la posibilidad de adquirir 100 millones de dosis adicionales;2020-08-14 11:58:13+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
h24news_ar;murio por coronavirus el jefe de enfermeria del hospital evita de lanus coronavirus;2020-08-14 11:54:27+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
kronicatv;ultimo momento el corona virus fue declarado personaje ilustre y seguiran haciendo feriados en su honor;2020-08-14 11:53:14+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
SanFerMunicipio;vecinos compartimos la situacion de casos de la ciudad es importante recurrir siempre a la informacion oficial que actualizamos en la pagina web respetemos la cuarentena y cuidemonosentretodos coronavirus covid19argentina;2020-08-14 11:44:30+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
delta903fm;wakeupteam gloria rios no pudimos saber si mi hermano tenia coronavirus hoy le van a hacer hisopados a las personas que vivian con el maurofederico solrgarnica diegokol jujuy un hombre fallecio por tomar dioxido de cloro;2020-08-14 11:39:39+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
led_fm;sociedad covid19 suman 5362 los fallecidos y 276072 los contagiados en tanto otras 149 personas murieron y 7498 diagnosticados con coronavirus en las ultimas 24 hs en el pais;2020-08-14 11:33:18+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
fmiguelromeo54;coronavirus en la argentina miguel angel pichetto la intencion de larreta es ser presidente a traves de lanacion;2020-08-14 11:32:50+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
exitoina;me dio bien duro el cantante j balvin jbalvin revelo durante la transmision de los premiosjuventud que se esta recuperando del coronavirus y envio un mensaje de alerta para quienes dudan de la veracidad del virus mira el video;2020-08-14 11:30:29+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
AgendaSur_Ok;pichetto de juntosporelcambio y su particular vision del covid19 coronavirus covid19;2020-08-14 11:29:14+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
BenavidezNorte;ante cualquier duda sintoma o incumplimiento del protocolo de aislamiento establecido para prevenir el coronavirus podes comunicarte a los siguientes telefonos de contacto al virus lo combatimos entre todos quedateencasa cuidemosatigre cuidarteescuidarnos;2020-08-14 11:21:24+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
C5N;las cinco vacunas en carrera en la lucha contra el coronavirus cual elegirias hay varios proyectos para desarrollar una vacuna contra el coronavirus que causo la pandemia de covid19 pero estos son los mas avanzados;2020-08-14 11:20:42+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
BenavidezNorte;compartimos informacion sobre covid19 es importante saber como actuar en caso de que alguno de nuestros vecinos hubiera contraido coronavirus seamossolidarios cuidemosatigre quedateencasa;2020-08-14 11:19:19+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
vickyvarosario;el virus no va a llegar virus es por los runners ah no era por la imagen ah el dengue es mas peligroso no hubo plan nunca mintieron en datos cuentan muertos atrasados el mensaje nunca fue claro coronavirus una buena excusa para los corruptos;2020-08-14 11:18:48+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
ShekelFX;coronavirus espana reunion de urgencia de sanidad con las ccaa;2020-08-14 11:18:32+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
lauraolivaar;gazetanorte coronavirus en la argentina confirmaron 149 muertes y 7498 nuevos contagios;2020-08-14 11:07:30+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
Osvaldo95507966;vivis festejando la cosecha de victimas tu primera victima del brevaje contra el corona virus el 17a podrias hacer deliveris masivos por medio de tercerizacion ovbio que tu ausencia sin avisos a las marchas estaria asegurada;2020-08-14 11:04:28+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
A24COM;coronavirus en argentina se confirmaron 7498 contagios y 149 muertes en las ultimas 24 horas;2020-08-14 11:00:01+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
gustavoposse;estas son las cifras de coronavirus en san isidro al 130820 confirmados 4682 recuperados 3312 fallecidos 96 activos 1274;2020-08-14 11:00:01+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
hberdichevsky;el presidente alberto fernandez anuncio que la vacuna contra el coronavirus producida por un laboratorio privado en la argentina estara lista el primer semestre de 2021 el icono de la semana covid19 icon branddesign vaccine vacuna argentina;2020-08-14 11:00:00+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
serajusticia;coronavirus amba albertofernandez anuncia hoy como sigue la cuarentena;2020-08-14 10:59:11+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
MATIASREINOSO6;hoy se vuelve a prorrogar la cuarentena y sin cambios marzo 2021 argentina covid19 coronavirus buenviernes;2020-08-14 10:55:11+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
PeGuerrero43;coronavirus en italia mas descuidos mas contagios mas cerca de la vacuna;2020-08-14 10:51:32+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
vaalenodierna;se me parte la cabeza siento como el coronavirus va entrando a mi cuerpo;2020-08-14 10:50:32+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
lomasmilrayitas;hoy es el dia en el que alferdez finalmente bajara el gasto publico y deficit fiscal bajenlosimpuestos bajenelgasto hacefaltaalgonuevo coronavirus buenviernes dia148;2020-08-14 10:50:26+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
charlycappa;matara al coronavirus sera la vacuna silenciosa o no que entra por las narices;2020-08-14 10:43:18+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
CronicaTV;la oms afirma que el coronavirus no se transmite a traves de los alimentos quedateencasa informate junto sofiamonachelli y leoariasprensa en cronicahd envivo youtube;2020-08-14 10:43:11+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
MATIASREINOSO6;todos los dias al mediodia lo repetimos a las 19 hs estamos rezando un padre nuestro por el fin del coronavirus los infectados y fallecidos las familias y todos aquellos heroes que estan en el frente de batalla estan todos invitados argentina buenviernes mundo;2020-08-14 10:42:52+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
lanoticia1;coronavirus alberto fernandez anuncia como sigue el aislamiento;2020-08-14 10:34:32+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
masqumano;los muertos que vos publicais coronavirus en la argentina record de muertos o blanqueo de las estadisticas se informan decesos diarios de hasta 117 de acaecidos la salud se basa en estadisticas ciertas las acciones sobre datos falsos son efectivas;2020-08-14 10:25:23+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
lilialemoine;ya esta el miedo supremo te moris de coronavirus y ademas te chorean ya no saben que hacer para que no vayamos a los hospitales eh;2020-08-14 10:22:06+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
lanoticia1;coronavirus pilar sumo 154 nuevos casos y llego a los 2277 infectados totales;2020-08-14 10:18:02+00:00;Anuncio_11;Buenos Aires, Argentina;2020-08-14;
